fragment_len_dist,k,w,damage_level,tool,RMSE
chag,10,15,none,safari,0.13022760607929607
chag,10,15,none,safari,0.13014644714120072
chag,10,15,none,giraffe,0.13021961797234732
chag,10,15,none,giraffe,0.13014209666004392
chag,10,15,none,safari,0.1302185395597666
chag,10,15,none,safari,0.1301408569540589
chag,10,15,none,giraffe,0.13022343039106257
chag,10,15,none,giraffe,0.1301412118980689
chag,10,15,none,safari,0.1302225425837924
chag,10,15,none,safari,0.13013987556964365
chag,10,15,none,giraffe,0.13023808032270742
chag,10,15,none,giraffe,0.13014427879760393
chag,10,15,none,safari,0.1302370812154982
chag,10,15,none,safari,0.1301432146845564
chag,10,15,none,giraffe,0.1302227695343586
chag,10,15,none,giraffe,0.13016554945143427
chag,10,15,none,safari,0.1302217828903302
chag,10,15,none,safari,0.1301644431646621
chag,10,15,none,giraffe,0.13022452536501627
chag,10,15,none,giraffe,0.13015908111647095
chag,10,15,none,safari,0.130223691782492
chag,10,15,none,safari,0.1301578237724364
chag,10,15,none,giraffe,0.13021448243817885
chag,10,15,none,giraffe,0.13019767936656523
chag,10,15,none,safari,0.13021343847980363
chag,10,15,none,safari,0.1301966909888972
chag,10,15,none,giraffe,0.130221513267319
chag,10,15,none,giraffe,0.13019240029938167
chag,10,15,none,safari,0.13022058097289924
chag,10,15,none,safari,0.13019135132502244
chag,10,15,single,giraffe,0.13024778897977302
chag,10,15,single,giraffe,0.13006808129483366
chag,10,15,single,safari,0.1302479904897053
chag,10,15,single,safari,0.13006756116227347
chag,10,15,single,giraffe,0.13021663601422492
chag,10,15,single,giraffe,0.13009130520505213
chag,10,15,single,safari,0.1302169521202967
chag,10,15,single,safari,0.13009053281958424
chag,10,15,single,giraffe,0.13020802909955986
chag,10,15,single,giraffe,0.1300753853431007
chag,10,15,single,safari,0.1302086472923266
chag,10,15,single,safari,0.1300739740480236
chag,10,15,single,giraffe,0.13021982785705857
chag,10,15,single,giraffe,0.13006304235333158
chag,10,15,single,safari,0.13022061566907311
chag,10,15,single,safari,0.13006127023080793
chag,10,15,single,giraffe,0.13019253923802834
chag,10,15,single,giraffe,0.13002898780156594
chag,10,15,single,safari,0.13019323475488803
chag,10,15,single,safari,0.13002752684472627
chag,10,15,single,giraffe,0.1302029270256239
chag,10,15,single,giraffe,0.13009269890066938
chag,10,15,single,safari,0.13020344853808724
chag,10,15,single,safari,0.13009151859978726
chag,10,15,single,giraffe,0.13021586681140887
chag,10,15,single,giraffe,0.12999005019888427
chag,10,15,single,safari,0.1302164113143362
chag,10,15,single,safari,0.12998892179571395
chag,10,15,single,giraffe,0.13021354940278496
chag,10,15,single,giraffe,0.1300150453308477
chag,10,15,single,safari,0.13021416027697685
chag,10,15,single,safari,0.13001376710200085
chag,10,15,single,giraffe,0.13019504582131866
chag,10,15,single,giraffe,0.12994868475145996
chag,10,15,single,safari,0.1301956227657754
chag,10,15,single,safari,0.12994676936741947
chag,10,15,single,giraffe,0.13022020048748645
chag,10,15,single,giraffe,0.13000526919750732
chag,10,15,single,safari,0.13022069100835348
chag,10,15,single,safari,0.1300042543025419
chag,10,15,single,giraffe,0.13020697958791866
chag,10,15,single,giraffe,0.1299341647343515
chag,10,15,single,safari,0.13020757721246215
chag,10,15,single,safari,0.1299325506927715
chag,10,15,single,giraffe,0.1301802250944126
chag,10,15,single,giraffe,0.12992784150235792
chag,10,15,single,safari,0.130180874593132
chag,10,15,single,safari,0.1299260921616855
chag,10,15,single,giraffe,0.1302311169367636
chag,10,15,single,giraffe,0.12993432458095258
chag,10,15,single,safari,0.1302317840419631
chag,10,15,single,safari,0.1299326016333928
chag,10,15,single,giraffe,0.13022415865627845
chag,10,15,single,giraffe,0.12991553462290228
chag,10,15,single,safari,0.13022456900411256
chag,10,15,single,safari,0.1299135071160662
chag,10,15,single,giraffe,0.13023097535527625
chag,10,15,single,giraffe,0.12993936504399917
chag,10,15,single,safari,0.1302315653795442
chag,10,15,single,safari,0.12993746348811688
chag,10,15,single,giraffe,0.1302163361754943
chag,10,15,single,giraffe,0.1299405258726426
chag,10,15,single,safari,0.13021696295051527
chag,10,15,single,safari,0.12993850633471055
chag,10,15,single,giraffe,0.13025765789503452
chag,10,15,single,giraffe,0.12995710142891215
chag,10,15,single,safari,0.13025756595401322
chag,10,15,single,safari,0.12995562159713914
chag,10,15,single,giraffe,0.13026085559882658
chag,10,15,single,giraffe,0.12994569658678007
chag,10,15,single,safari,0.13026141319309437
chag,10,15,single,safari,0.12994389832026507
chag,10,2,dhigh,giraffe,0.1241999425632865
chag,10,2,dhigh,giraffe,0.13031987288143984
chag,10,2,dhigh,safari,0.1242128664826005
chag,10,2,dhigh,safari,0.13034977314177118
chag,10,2,dhigh,giraffe,0.12425608139896224
chag,10,2,dhigh,giraffe,0.13054544732498652
chag,10,2,dhigh,safari,0.1242623315555549
chag,10,2,dhigh,safari,0.13058589938842224
chag,10,2,dhigh,giraffe,0.12404562451313063
chag,10,2,dhigh,giraffe,0.1303300133753725
chag,10,2,dhigh,safari,0.12405352539031828
chag,10,2,dhigh,safari,0.13034767093508107
chag,10,2,dhigh,giraffe,0.12415743218622029
chag,10,2,dhigh,giraffe,0.13029805676586295
chag,10,2,dhigh,safari,0.12416693640059427
chag,10,2,dhigh,safari,0.13032429961118303
chag,10,2,dhigh,giraffe,0.12411527833136925
chag,10,2,dhigh,giraffe,0.13028615534096588
chag,10,2,dhigh,safari,0.1241218534133865
chag,10,2,dhigh,safari,0.13030162452076913
chag,10,2,dhigh,giraffe,0.12407888246232608
chag,10,2,dhigh,giraffe,0.13030223228947715
chag,10,2,dhigh,safari,0.12408610857980827
chag,10,2,dhigh,safari,0.13031800892324402
chag,10,2,dhigh,giraffe,0.124135843209399
chag,10,2,dhigh,giraffe,0.1303029702547833
chag,10,2,dhigh,safari,0.1241454815797838
chag,10,2,dhigh,safari,0.13031412444078064
chag,10,2,dhigh,giraffe,0.12411963749674734
chag,10,2,dhigh,giraffe,0.13026780465311755
chag,10,2,dhigh,safari,0.1241286457740883
chag,10,2,dhigh,safari,0.13027654994380905
chag,10,2,dhigh,giraffe,0.12409377963028294
chag,10,2,dhigh,giraffe,0.13030686718644655
chag,10,2,dhigh,safari,0.12410347363755263
chag,10,2,dhigh,safari,0.1303193874217175
chag,10,2,dhigh,giraffe,0.12409877886783288
chag,10,2,dhigh,giraffe,0.13030706797188446
chag,10,2,dhigh,safari,0.12411269937952818
chag,10,2,dhigh,safari,0.13031853584722472
chag,10,2,dhigh,giraffe,0.12406571884861527
chag,10,2,dhigh,giraffe,0.13024400498394567
chag,10,2,dhigh,safari,0.12407629303099199
chag,10,2,dhigh,safari,0.13025422072963502
chag,10,2,dhigh,giraffe,0.12406762319665893
chag,10,2,dhigh,giraffe,0.1302879902733573
chag,10,2,dhigh,safari,0.12407938607651718
chag,10,2,dhigh,safari,0.1302979413108251
chag,10,2,dhigh,giraffe,0.12405394730666826
chag,10,2,dhigh,giraffe,0.13025460822443366
chag,10,2,dhigh,safari,0.12406379199354214
chag,10,2,dhigh,safari,0.130265188382613
chag,10,2,dhigh,giraffe,0.12405725580393809
chag,10,2,dhigh,giraffe,0.13023520062430113
chag,10,2,dhigh,safari,0.12406712913936423
chag,10,2,dhigh,safari,0.13024547701098446
chag,10,2,dhigh,giraffe,0.1239936442934678
chag,10,2,dhigh,giraffe,0.130248069241734
chag,10,2,dhigh,safari,0.1240031541786293
chag,10,2,dhigh,safari,0.13025664102374368
chag,10,2,dhigh,giraffe,0.1240233988315698
chag,10,2,dhigh,giraffe,0.13026274158644513
chag,10,2,dhigh,safari,0.12403126346928958
chag,10,2,dhigh,safari,0.13027231269573555
chag,10,2,dhigh,giraffe,0.12400898138663183
chag,10,2,dhigh,giraffe,0.1302470091655095
chag,10,2,dhigh,safari,0.12401678090881695
chag,10,2,dhigh,safari,0.13025697329927785
chag,10,2,dhigh,giraffe,0.12399831516590057
chag,10,2,dhigh,giraffe,0.1302704885476289
chag,10,2,dhigh,safari,0.12400617122879962
chag,10,2,dhigh,safari,0.13028051061357862
chag,10,2,dmid,giraffe,0.12775026221353428
chag,10,2,dmid,giraffe,0.12981327081713903
chag,10,2,dmid,safari,0.12774435276161547
chag,10,2,dmid,safari,0.12982183796808577
chag,10,2,dmid,giraffe,0.1277821550400378
chag,10,2,dmid,giraffe,0.1297758236015227
chag,10,2,dmid,safari,0.12776194533666344
chag,10,2,dmid,safari,0.12978638039287108
chag,10,2,dmid,giraffe,0.12776014114417705
chag,10,2,dmid,giraffe,0.12978161404268787
chag,10,2,dmid,safari,0.1277572830775183
chag,10,2,dmid,safari,0.12979001712695407
chag,10,2,dmid,giraffe,0.12779890094204308
chag,10,2,dmid,giraffe,0.12977523274230973
chag,10,2,dmid,safari,0.12779186500166909
chag,10,2,dmid,safari,0.12978016163355863
chag,10,2,dmid,giraffe,0.12784288402571653
chag,10,2,dmid,giraffe,0.1298339264030327
chag,10,2,dmid,safari,0.1278336596224389
chag,10,2,dmid,safari,0.12984040612837475
chag,10,2,dmid,giraffe,0.12780501003973566
chag,10,2,dmid,giraffe,0.12981118417668167
chag,10,2,dmid,safari,0.12780071118542055
chag,10,2,dmid,safari,0.12981981919174126
chag,10,2,dmid,giraffe,0.1278355386312327
chag,10,2,dmid,giraffe,0.1298204692793841
chag,10,2,dmid,safari,0.12782969474755435
chag,10,2,dmid,safari,0.12982727830205937
chag,10,2,dmid,giraffe,0.12786060774721725
chag,10,2,dmid,giraffe,0.12981357158809767
chag,10,2,dmid,safari,0.1278552887297009
chag,10,2,dmid,safari,0.12982178156611662
chag,10,2,dmid,giraffe,0.12777782885510658
chag,10,2,dmid,giraffe,0.12980826234487466
chag,10,2,dmid,safari,0.1277754367299706
chag,10,2,dmid,safari,0.1298148243668071
chag,10,2,dmid,giraffe,0.12780321173372838
chag,10,2,dmid,giraffe,0.12982638812323305
chag,10,2,dmid,safari,0.12779876692158953
chag,10,2,dmid,safari,0.1298334778357831
chag,10,2,dmid,giraffe,0.12779060522247804
chag,10,2,dmid,giraffe,0.12978297806095282
chag,10,2,dmid,safari,0.12778673892672285
chag,10,2,dmid,safari,0.12978882201809408
chag,10,2,dmid,giraffe,0.12778642328326487
chag,10,2,dmid,giraffe,0.12979134163304312
chag,10,2,dmid,safari,0.12778247236378568
chag,10,2,dmid,safari,0.12979671154592437
chag,10,2,dmid,giraffe,0.1277676967167519
chag,10,2,dmid,giraffe,0.12978861781275655
chag,10,2,dmid,safari,0.12776402806383486
chag,10,2,dmid,safari,0.12979251268810174
chag,10,2,dmid,giraffe,0.1277831210828435
chag,10,2,dmid,giraffe,0.12978226400159854
chag,10,2,dmid,safari,0.12778033060287286
chag,10,2,dmid,safari,0.12978883147849232
chag,10,2,dmid,giraffe,0.1277611771681816
chag,10,2,dmid,giraffe,0.1297838806108369
chag,10,2,dmid,safari,0.1277595903736545
chag,10,2,dmid,safari,0.12978888044584852
chag,10,2,dmid,giraffe,0.12774061131177555
chag,10,2,dmid,giraffe,0.1297874146170142
chag,10,2,dmid,safari,0.12773904984339315
chag,10,2,dmid,safari,0.12979242373193947
chag,10,2,dmid,giraffe,0.12777737566073097
chag,10,2,dmid,giraffe,0.12979263133677302
chag,10,2,dmid,safari,0.1277764982181524
chag,10,2,dmid,safari,0.12979529407118132
chag,10,2,dmid,giraffe,0.1277650611259586
chag,10,2,dmid,giraffe,0.1297966026903832
chag,10,2,dmid,safari,0.1277638005411945
chag,10,2,dmid,safari,0.12980015329661207
chag,10,2,none,giraffe,0.13021518726124645
chag,10,2,none,giraffe,0.13007355257285866
chag,10,2,none,safari,0.13020722009645955
chag,10,2,none,safari,0.13009254522161245
chag,10,2,none,giraffe,0.13030535708611418
chag,10,2,none,giraffe,0.13018641998782965
chag,10,2,none,safari,0.13029152320030496
chag,10,2,none,safari,0.1301991132919557
chag,10,2,none,giraffe,0.13013208669522927
chag,10,2,none,giraffe,0.13011798852554965
chag,10,2,none,safari,0.13012633632878082
chag,10,2,none,safari,0.1301282149154902
chag,10,2,none,giraffe,0.1302009413569817
chag,10,2,none,giraffe,0.13008284379327886
chag,10,2,none,safari,0.1301987214784673
chag,10,2,none,safari,0.1300920704132152
chag,10,2,none,giraffe,0.1301569508457147
chag,10,2,none,giraffe,0.13014154270745376
chag,10,2,none,safari,0.13015726327467678
chag,10,2,none,safari,0.13014717424985622
chag,10,2,none,giraffe,0.13010175896601847
chag,10,2,none,giraffe,0.1301226314730392
chag,10,2,none,safari,0.13009994343017822
chag,10,2,none,safari,0.13013217735872676
chag,10,2,none,giraffe,0.1301854348634235
chag,10,2,none,giraffe,0.13015776813963437
chag,10,2,none,safari,0.130184595755352
chag,10,2,none,safari,0.13015996603488098
chag,10,2,none,giraffe,0.1301391147050951
chag,10,2,none,giraffe,0.13014369290564107
chag,10,2,none,safari,0.1301372940075385
chag,10,2,none,safari,0.13015210560442683
chag,10,2,none,giraffe,0.13019944206533082
chag,10,2,none,giraffe,0.13016117788254522
chag,10,2,none,safari,0.1301968584025876
chag,10,2,none,safari,0.1301645590051183
chag,10,2,none,giraffe,0.1301847996632628
chag,10,2,none,giraffe,0.13015007280175944
chag,10,2,none,safari,0.13018333100010146
chag,10,2,none,safari,0.13015262229528946
chag,10,2,none,giraffe,0.13022396571820186
chag,10,2,none,giraffe,0.1301394289345661
chag,10,2,none,safari,0.1302223695626064
chag,10,2,none,safari,0.13014122173707904
chag,10,2,none,giraffe,0.13021478017064142
chag,10,2,none,giraffe,0.1301332467657637
chag,10,2,none,safari,0.1302130984558507
chag,10,2,none,safari,0.13013509428922293
chag,10,2,none,giraffe,0.13021913098629573
chag,10,2,none,giraffe,0.13013359374131725
chag,10,2,none,safari,0.1302156816176084
chag,10,2,none,safari,0.13013686145493047
chag,10,2,none,giraffe,0.1302337782161505
chag,10,2,none,giraffe,0.13013672811200908
chag,10,2,none,safari,0.13023168210919014
chag,10,2,none,safari,0.13013902418277268
chag,10,2,none,giraffe,0.13021828261068671
chag,10,2,none,giraffe,0.13015855122594633
chag,10,2,none,safari,0.13021698842760612
chag,10,2,none,safari,0.13016202961390524
chag,10,2,none,giraffe,0.1302197310883092
chag,10,2,none,giraffe,0.13015143088436557
chag,10,2,none,safari,0.13021777618911867
chag,10,2,none,safari,0.13015464608015112
chag,10,2,none,giraffe,0.13020969845220096
chag,10,2,none,giraffe,0.13019137922579943
chag,10,2,none,safari,0.13020819528417263
chag,10,2,none,safari,0.1301945961098831
chag,10,2,none,giraffe,0.13021654663174223
chag,10,2,none,giraffe,0.13018560378030766
chag,10,2,none,safari,0.1302151758411166
chag,10,2,none,safari,0.13018857554627972
chag,10,2,single,giraffe,0.1302444432701155
chag,10,2,single,giraffe,0.13006676792378677
chag,10,2,single,safari,0.13024301870526733
chag,10,2,single,safari,0.13006499212930595
chag,10,2,single,giraffe,0.13021463420274806
chag,10,2,single,giraffe,0.13008843327519265
chag,10,2,single,safari,0.13022265085640455
chag,10,2,single,safari,0.1300807768906633
chag,10,2,single,giraffe,0.13020609109071835
chag,10,2,single,giraffe,0.13006928732434997
chag,10,2,single,safari,0.13020044195180036
chag,10,2,single,safari,0.1300700967449412
chag,10,2,single,giraffe,0.13021916906248782
chag,10,2,single,giraffe,0.13005688283991862
chag,10,2,single,safari,0.13021691878918895
chag,10,2,single,safari,0.1300562471744803
chag,10,2,single,giraffe,0.13018948421682208
chag,10,2,single,giraffe,0.1300215229188731
chag,10,2,single,safari,0.13018642672732642
chag,10,2,single,safari,0.13002162139035964
chag,10,2,single,giraffe,0.13020050642866118
chag,10,2,single,giraffe,0.13008526909369408
chag,10,2,single,safari,0.13019508473081073
chag,10,2,single,safari,0.13008520663175854
chag,10,2,single,giraffe,0.13021221907805122
chag,10,2,single,giraffe,0.12998436173888187
chag,10,2,single,safari,0.1302089940774552
chag,10,2,single,safari,0.12998295977413457
chag,10,2,single,giraffe,0.130209812687793
chag,10,2,single,giraffe,0.1300083248325782
chag,10,2,single,safari,0.13020716873553043
chag,10,2,single,safari,0.13000886811572615
chag,10,2,single,giraffe,0.13019065202962737
chag,10,2,single,giraffe,0.12994247177122256
chag,10,2,single,safari,0.1301906259465158
chag,10,2,single,safari,0.12994335873200838
chag,10,2,single,giraffe,0.13021495179228162
chag,10,2,single,giraffe,0.1300004172967698
chag,10,2,single,safari,0.13021378876166093
chag,10,2,single,safari,0.1299988800001398
chag,10,2,single,giraffe,0.13020435429271324
chag,10,2,single,giraffe,0.12992745005609352
chag,10,2,single,safari,0.13020174694671344
chag,10,2,single,safari,0.1299307163608309
chag,10,2,single,giraffe,0.1301762469319691
chag,10,2,single,giraffe,0.12992064680766546
chag,10,2,single,safari,0.13017366784494752
chag,10,2,single,safari,0.12992310635574794
chag,10,2,single,giraffe,0.13022853933174353
chag,10,2,single,giraffe,0.12992727488329012
chag,10,2,single,safari,0.1302264769266933
chag,10,2,single,safari,0.12992772831871224
chag,10,2,single,giraffe,0.13022078046892183
chag,10,2,single,giraffe,0.1299085762616445
chag,10,2,single,safari,0.13022028550298373
chag,10,2,single,safari,0.12991144757163023
chag,10,2,single,giraffe,0.13022871709586736
chag,10,2,single,giraffe,0.12993203105179488
chag,10,2,single,safari,0.13022770283180654
chag,10,2,single,safari,0.1299347491029514
chag,10,2,single,giraffe,0.13021417787490996
chag,10,2,single,giraffe,0.1299331012036102
chag,10,2,single,safari,0.13021155205318785
chag,10,2,single,safari,0.12993500948889514
chag,10,2,single,giraffe,0.1302545877481912
chag,10,2,single,giraffe,0.12995015998437287
chag,10,2,single,safari,0.13025348550667867
chag,10,2,single,safari,0.1299528646054401
chag,10,2,single,giraffe,0.13025824173673542
chag,10,2,single,giraffe,0.12993830455235922
chag,10,2,single,safari,0.13025699545572528
chag,10,2,single,safari,0.12994002260034354
chag,10,5,dhigh,giraffe,0.12420802927028869
chag,10,5,dhigh,giraffe,0.13032924696997494
chag,10,5,dhigh,safari,0.1242057256197767
chag,10,5,dhigh,safari,0.1303277582100079
chag,10,5,dhigh,giraffe,0.12426160032396291
chag,10,5,dhigh,giraffe,0.13055433337388922
chag,10,5,dhigh,safari,0.12426200787795694
chag,10,5,dhigh,safari,0.13055012812982048
chag,10,5,dhigh,giraffe,0.12404959295802347
chag,10,5,dhigh,giraffe,0.130332576352545
chag,10,5,dhigh,safari,0.12404636884255821
chag,10,5,dhigh,safari,0.13032834054917963
chag,10,5,dhigh,giraffe,0.12416411495053478
chag,10,5,dhigh,giraffe,0.13030659489949156
chag,10,5,dhigh,safari,0.12415893056184418
chag,10,5,dhigh,safari,0.1303040234002746
chag,10,5,dhigh,giraffe,0.12411873915400802
chag,10,5,dhigh,giraffe,0.1302875844730844
chag,10,5,dhigh,safari,0.12411275012477584
chag,10,5,dhigh,safari,0.13028486043762963
chag,10,5,dhigh,giraffe,0.12408171841873655
chag,10,5,dhigh,giraffe,0.1303032443642229
chag,10,5,dhigh,safari,0.12407549435187173
chag,10,5,dhigh,safari,0.1303031191962523
chag,10,5,dhigh,giraffe,0.12413812124738564
chag,10,5,dhigh,giraffe,0.1303065381087955
chag,10,5,dhigh,safari,0.1241337925196445
chag,10,5,dhigh,safari,0.13030373865792608
chag,10,5,dhigh,giraffe,0.12412261711049252
chag,10,5,dhigh,giraffe,0.13027132430542787
chag,10,5,dhigh,safari,0.12411742840096081
chag,10,5,dhigh,safari,0.13026946050270788
chag,10,5,dhigh,giraffe,0.12409649963947691
chag,10,5,dhigh,giraffe,0.13031117772970024
chag,10,5,dhigh,safari,0.12409285157561653
chag,10,5,dhigh,safari,0.13030940259474943
chag,10,5,dhigh,giraffe,0.12410240216173798
chag,10,5,dhigh,giraffe,0.13031053444754395
chag,10,5,dhigh,safari,0.12409653008285722
chag,10,5,dhigh,safari,0.13030942087933992
chag,10,5,dhigh,giraffe,0.12406968292383747
chag,10,5,dhigh,giraffe,0.1302482632517487
chag,10,5,dhigh,safari,0.12406592755505934
chag,10,5,dhigh,safari,0.13024788492166214
chag,10,5,dhigh,giraffe,0.12406999053890651
chag,10,5,dhigh,giraffe,0.13029143461009507
chag,10,5,dhigh,safari,0.12406881097726305
chag,10,5,dhigh,safari,0.13029085515917313
chag,10,5,dhigh,giraffe,0.12405948072878777
chag,10,5,dhigh,giraffe,0.1302582154008765
chag,10,5,dhigh,safari,0.12405574105225671
chag,10,5,dhigh,safari,0.13025736418838732
chag,10,5,dhigh,giraffe,0.12406107726829539
chag,10,5,dhigh,giraffe,0.1302393555939633
chag,10,5,dhigh,safari,0.12405840270458222
chag,10,5,dhigh,safari,0.13023858415101724
chag,10,5,dhigh,giraffe,0.12399804893784899
chag,10,5,dhigh,giraffe,0.13025217138384645
chag,10,5,dhigh,safari,0.12399501472680736
chag,10,5,dhigh,safari,0.13025295437525247
chag,10,5,dhigh,giraffe,0.12402841556014207
chag,10,5,dhigh,giraffe,0.13026656719633706
chag,10,5,dhigh,safari,0.12402421753296128
chag,10,5,dhigh,safari,0.130267129172976
chag,10,5,dhigh,giraffe,0.12401265801575953
chag,10,5,dhigh,giraffe,0.13025056730356982
chag,10,5,dhigh,safari,0.12400909041913609
chag,10,5,dhigh,safari,0.13025063153862398
chag,10,5,dhigh,giraffe,0.12400255080918195
chag,10,5,dhigh,giraffe,0.1302739290582567
chag,10,5,dhigh,safari,0.12399921676312685
chag,10,5,dhigh,safari,0.13027460842760386
chag,10,5,dmid,giraffe,0.12775336463939485
chag,10,5,dmid,giraffe,0.1298181405719064
chag,10,5,dmid,safari,0.12775336463939485
chag,10,5,dmid,safari,0.12981755319729807
chag,10,5,dmid,giraffe,0.1277809613324012
chag,10,5,dmid,giraffe,0.12978001088246163
chag,10,5,dmid,safari,0.1277809613324012
chag,10,5,dmid,safari,0.12978077209780456
chag,10,5,dmid,giraffe,0.12776199810019667
chag,10,5,dmid,giraffe,0.12978431013428474
chag,10,5,dmid,safari,0.12776205361198986
chag,10,5,dmid,safari,0.12978342533335582
chag,10,5,dmid,giraffe,0.1278011782041985
chag,10,5,dmid,giraffe,0.12977887484458414
chag,10,5,dmid,safari,0.12780125156427236
chag,10,5,dmid,safari,0.12977766722413195
chag,10,5,dmid,giraffe,0.1278442175227685
chag,10,5,dmid,giraffe,0.1298358654458927
chag,10,5,dmid,safari,0.12784480400705006
chag,10,5,dmid,safari,0.12983518485992726
chag,10,5,dmid,giraffe,0.12780656715557773
chag,10,5,dmid,giraffe,0.12981344644937048
chag,10,5,dmid,safari,0.12780724954873435
chag,10,5,dmid,safari,0.12981315907504049
chag,10,5,dmid,giraffe,0.12783652016149455
chag,10,5,dmid,giraffe,0.12982122124222667
chag,10,5,dmid,safari,0.1278368501195002
chag,10,5,dmid,safari,0.12982208406844079
chag,10,5,dmid,giraffe,0.12786118107580394
chag,10,5,dmid,giraffe,0.1298144205098328
chag,10,5,dmid,safari,0.1278617664076715
chag,10,5,dmid,safari,0.12981489592138268
chag,10,5,dmid,giraffe,0.12777862694145298
chag,10,5,dmid,giraffe,0.12980971018492962
chag,10,5,dmid,safari,0.1277789282103782
chag,10,5,dmid,safari,0.129810538747166
chag,10,5,dmid,giraffe,0.12780408844810676
chag,10,5,dmid,giraffe,0.12982706426734245
chag,10,5,dmid,safari,0.12780475885015594
chag,10,5,dmid,safari,0.1298277987267147
chag,10,5,dmid,giraffe,0.12779127666254095
chag,10,5,dmid,giraffe,0.12978472585229123
chag,10,5,dmid,safari,0.12779146116978876
chag,10,5,dmid,safari,0.1297852612433692
chag,10,5,dmid,giraffe,0.12778715027258777
chag,10,5,dmid,giraffe,0.1297926662286098
chag,10,5,dmid,safari,0.12778773956973502
chag,10,5,dmid,safari,0.12979342553045242
chag,10,5,dmid,giraffe,0.1277688371633643
chag,10,5,dmid,giraffe,0.129790136556674
chag,10,5,dmid,safari,0.12776863993065024
chag,10,5,dmid,safari,0.12979031019800405
chag,10,5,dmid,giraffe,0.12778434264188443
chag,10,5,dmid,giraffe,0.12978394435986154
chag,10,5,dmid,safari,0.12778433787783616
chag,10,5,dmid,safari,0.12978410715130875
chag,10,5,dmid,giraffe,0.12776223204536444
chag,10,5,dmid,giraffe,0.12978506237345996
chag,10,5,dmid,safari,0.12776210478941974
chag,10,5,dmid,safari,0.12978521611657343
chag,10,5,dmid,giraffe,0.1277417292588261
chag,10,5,dmid,giraffe,0.12978867025168772
chag,10,5,dmid,safari,0.12774177942513765
chag,10,5,dmid,safari,0.1297888334972563
chag,10,5,dmid,giraffe,0.12777867716901076
chag,10,5,dmid,giraffe,0.12979395173382963
chag,10,5,dmid,safari,0.12777901124864813
chag,10,5,dmid,safari,0.12979385401560592
chag,10,5,dmid,giraffe,0.12776643238703417
chag,10,5,dmid,giraffe,0.1297979966736829
chag,10,5,dmid,safari,0.1277667042416071
chag,10,5,dmid,safari,0.1297978935470517
chag,10,5,none,giraffe,0.13021503619527267
chag,10,5,none,giraffe,0.1300799610450511
chag,10,5,none,safari,0.13021647201427786
chag,10,5,none,safari,0.1300788241293214
chag,10,5,none,giraffe,0.13030347145943144
chag,10,5,none,giraffe,0.1301932612544996
chag,10,5,none,safari,0.13030562019627068
chag,10,5,none,safari,0.1301932612544996
chag,10,5,none,giraffe,0.1301314860201785
chag,10,5,none,giraffe,0.13012226713434433
chag,10,5,none,safari,0.1301333219777578
chag,10,5,none,safari,0.13012269838704
chag,10,5,none,giraffe,0.1302008257903642
chag,10,5,none,giraffe,0.13008765894380064
chag,10,5,none,safari,0.13020190508844479
chag,10,5,none,safari,0.1300896788990641
chag,10,5,none,giraffe,0.13015775337606442
chag,10,5,none,giraffe,0.13014423858059204
chag,10,5,none,safari,0.13015848274524794
chag,10,5,none,safari,0.13014459793718364
chag,10,5,none,giraffe,0.13010200734438931
chag,10,5,none,giraffe,0.13012578065552327
chag,10,5,none,safari,0.13010285715399195
chag,10,5,none,safari,0.13012620456034074
chag,10,5,none,giraffe,0.13018605142979373
chag,10,5,none,giraffe,0.13015943253415013
chag,10,5,none,safari,0.130186603053769
chag,10,5,none,safari,0.13015951332246503
chag,10,5,none,giraffe,0.13013981200714683
chag,10,5,none,giraffe,0.13014557417676542
chag,10,5,none,safari,0.13013999888010244
chag,10,5,none,safari,0.13014592765913297
chag,10,5,none,giraffe,0.13020139107948783
chag,10,5,none,giraffe,0.13016280996425383
chag,10,5,none,safari,0.1302018957207772
chag,10,5,none,safari,0.13016278480572668
chag,10,5,none,giraffe,0.13018569987886014
chag,10,5,none,giraffe,0.1301515717088403
chag,10,5,none,safari,0.1301867043528035
chag,10,5,none,safari,0.13015036610145256
chag,10,5,none,giraffe,0.13022561670112434
chag,10,5,none,giraffe,0.13014080624133612
chag,10,5,none,safari,0.130225699591811
chag,10,5,none,safari,0.13014088367715956
chag,10,5,none,giraffe,0.13021657008590293
chag,10,5,none,giraffe,0.1301347389065068
chag,10,5,none,safari,0.13021701200286098
chag,10,5,none,safari,0.13013451436857254
chag,10,5,none,giraffe,0.13022056641274776
chag,10,5,none,giraffe,0.1301347884379003
chag,10,5,none,safari,0.13022088544473126
chag,10,5,none,safari,0.13013485999121763
chag,10,5,none,giraffe,0.13023531369349703
chag,10,5,none,giraffe,0.13013800718442733
chag,10,5,none,safari,0.1302353906238705
chag,10,5,none,safari,0.13013832210004758
chag,10,5,none,giraffe,0.13021980250193368
chag,10,5,none,giraffe,0.13015938188571272
chag,10,5,none,safari,0.13021956660001674
chag,10,5,none,safari,0.13015967506724743
chag,10,5,none,giraffe,0.1302213456706575
chag,10,5,none,giraffe,0.1301523121136006
chag,10,5,none,safari,0.13022148084320626
chag,10,5,none,safari,0.1301526238703044
chag,10,5,none,giraffe,0.13021175660504888
chag,10,5,none,giraffe,0.13019227934978594
chag,10,5,none,safari,0.13021115804567363
chag,10,5,none,safari,0.13019138507297598
chag,10,5,none,giraffe,0.1302187196145817
