k,w,tool,damage_level,read_length,subsampling_rate,mito_correct,mito_incorrect,mito_mapped,mito_unmapped,bacteria_mapped,bacteria_unmapped,numt_mapped,numt_unmapped,precision,sensitivity,specificity,f1,accuracy,TP,FP,TN,FN
10,7,vg giraffe,High,125,0.7,70098,156,70098,228,5,70485,72,191,0.9989027431421447,0.9945518004596918,0.998911706924088,0.9967225235857441,0.9967359365596347,70098,77,70676,384
10,7,SAFARI,High,125,0.7,70195,156,70195,131,18,70472,73,190,0.998705289815895,0.9959280383644051,0.9987138354557404,0.9973147306205955,0.9973236095868587,70195,91,70662,287
10,7,vg giraffe,High,125,0.85,84808,183,84808,289,5,85287,85,240,0.9989399043558153,0.9944652908067543,0.9989488068958268,0.9966975754797919,0.9967114694816176,84808,90,85527,472
10,7,SAFARI,High,125,0.85,84924,183,84924,173,20,85272,85,240,0.9987651271918992,0.9958255159474672,0.9987736080451313,0.9972931553822758,0.9973024687384799,84924,105,85512,356
10,7,vg giraffe,High,125,0.8,79851,171,79851,268,5,80295,78,223,0.9989616433557685,0.9945323203387719,0.9989702361012891,0.9967420611144397,0.9967555674338527,79851,83,80518,439
10,7,SAFARI,High,125,0.8,79961,171,79961,158,18,80282,78,223,0.9988008543912462,0.9959023539668701,0.9988089477798042,0.9973494982756147,0.9973584600754548,79961,96,80505,329
10,7,vg giraffe,High,125,0.95,94681,204,94681,322,5,95214,92,267,0.9989765557407837,0.9944751961515435,0.9989851220992279,0.9967207937468747,0.9967345441203449,94681,97,95481,526
10,7,SAFARI,High,125,0.95,94808,204,94808,195,23,95196,92,267,0.9987884917248717,0.995809131681494,0.9987967942413526,0.9972965865460474,0.9973058678617291,94808,115,95463,399
10,7,vg giraffe,High,125,0.9,89725,196,89725,307,5,90234,90,250,0.9989423291026498,0.9944252338520193,0.9989511917773435,0.9966786634675198,0.9966926059278678,89725,95,90484,503
10,7,SAFARI,High,125,0.9,89848,196,89848,184,23,90216,90,250,0.9987439001345028,0.9957884470452631,0.9987524702193665,0.9972639839279868,0.9972733356562522,89848,113,90466,380
10,7,vg giraffe,Mid,125,0.15,14916,42,14916,0,3,14950,12,39,0.9989953787422142,0.9971921379863619,0.9990002665955745,0.998092943892402,0.9980975902810226,14916,15,14989,42
10,7,SAFARI,Mid,125,0.15,14916,42,14916,0,6,14947,12,39,0.9987946966653274,0.9971921379863619,0.9988003199146894,0.9979927739863508,0.997997463453708,14916,18,14986,42
10,7,vg giraffe,Mid,125,0.1,9990,24,9990,0,1,10009,6,23,0.9992997899369811,0.9976033553025764,0.999302719394362,0.9984508520313828,0.9984540966438937,9990,7,10032,24
10,7,SAFARI,Mid,125,0.1,9990,24,9990,0,4,10006,6,23,0.999,0.9976033553025764,0.9990038848490885,0.9983011891675827,0.9983044930933027,9990,10,10029,24
10,7,vg giraffe,Mid,125,0.25,24924,64,24924,0,4,24978,26,63,0.9987977879297908,0.9974387706098927,0.9988033983486897,0.9981178166673341,0.9981222157853733,24924,30,25041,64
10,7,SAFARI,Mid,125,0.25,24924,64,24924,0,7,24975,26,63,0.9986777256881837,0.9974387706098927,0.9986837381835587,0.998057863650015,0.9980622865019277,24924,33,25038,64
10,7,vg giraffe,Mid,125,0.2,19859,53,19859,0,4,19903,23,51,0.9986422608870562,0.9973382884692648,0.9986487162804665,0.9979898487361174,0.9979946356503647,19859,27,19954,53
10,7,SAFARI,Mid,125,0.2,19859,53,19859,0,7,19900,23,51,0.998491628538388,0.9973382884692648,0.9984985736449628,0.9979146252606719,0.9979194344872534,19859,30,19951,53
10,7,vg giraffe,Mid,125,0.35,34924,87,34924,0,6,34999,39,90,0.9987131459292516,0.9975150666933249,0.9987191893891957,0.9981137467847956,0.9981181837622068,34924,45,35089,87
10,7,SAFARI,Mid,125,0.35,34925,86,34925,0,10,34995,38,91,0.9986275126526177,0.9975436291451258,0.9986338020151421,0.9980852766346594,0.9980896713949675,34925,48,35086,86
10,7,vg giraffe,Mid,125,0.3,29812,74,29812,0,5,29876,37,76,0.9985931533462853,0.9975239242454661,0.9985997199439888,0.9980582524271845,0.998062792251169,29812,42,29952,74
10,7,SAFARI,Mid,125,0.3,29812,74,29812,0,9,29872,36,77,0.9984928157550993,0.9975239242454661,0.998499699939988,0.9980081348442497,0.9980126920507683,29812,45,29949,74
10,7,vg giraffe,Mid,125,0.45,45147,108,45147,1,6,45245,53,113,0.9986948635136929,0.9975914795828178,0.9987009269656737,0.9981428666180274,0.9981471882478797,45147,59,45358,109
10,7,SAFARI,Mid,125,0.45,45148,107,45148,1,11,45240,53,113,0.9985844466070954,0.9976135761004066,0.9985908360305612,0.9980987752575495,0.9981030736823531,45148,64,45353,108
10,7,vg giraffe,Mid,125,0.4,39953,90,39953,0,6,40032,47,101,0.998675198720192,0.9977524161526359,0.9986811327327925,0.9982135941735686,0.9982176021139488,39953,53,40133,90
10,7,SAFARI,Mid,125,0.4,39954,89,39954,0,10,40028,48,100,0.9985504348695391,0.9977773893064955,0.9985567112924899,0.9981637624133408,0.9981677448304229,39954,58,40128,89
10,7,vg giraffe,Mid,125,0.55,55207,130,55207,1,7,55328,64,134,0.9987155830529324,0.9976327297697785,0.998721480921254,0.9981738627323352,0.9981780627936971,55207,71,55462,131
10,7,SAFARI,Mid,125,0.55,55208,129,55208,1,15,55320,65,133,0.9985530313992186,0.9976508005348946,0.9985594151225398,0.9981017120749192,0.9981059068647347,55208,80,55453,130
10,7,vg giraffe,Mid,125,0.5,50260,121,50260,1,6,50371,57,126,0.9987480873556823,0.9975785002580286,0.9987539556962025,0.9981629511940818,0.998167264369638,50260,63,50497,122
10,7,SAFARI,Mid,125,0.5,50261,120,50261,1,11,50366,57,126,0.998648890301814,0.9975983486165694,0.9986550632911393,0.9981233430310492,0.9981276376533058,50261,68,50492,121
10,7,vg giraffe,Mid,125,0.65,65309,152,65309,1,8,65449,75,168,0.9987307315879619,0.9976627661849623,0.9987366818873669,0.9981964632338333,0.9982006983730044,65309,83,65617,153
10,7,SAFARI,Mid,125,0.65,65310,151,65310,1,15,65442,76,167,0.998608583966606,0.9976780422229691,0.9986149162861492,0.9981430962151258,0.9981473292569494,65310,91,65609,152
10,7,vg giraffe,Mid,125,0.6,60221,136,60221,1,8,60347,69,147,0.9987230090550268,0.9977302097485006,0.9987287645903155,0.9982263625513857,0.9982303665787363,60221,77,60494,137
10,7,SAFARI,Mid,125,0.6,60222,135,60222,1,15,60340,69,147,0.9986071037707691,0.9977467775605553,0.9986131977348897,0.9981767552874097,0.9981807506884205,60222,84,60487,136
10,7,vg giraffe,Mid,125,0.75,75237,174,75237,2,8,75398,83,196,0.9987919498725574,0.9976661848752868,0.9987976481469247,0.998228749975123,0.9982329349164119,75237,91,75594,176
10,7,SAFARI,Mid,125,0.75,75239,173,75239,1,19,75387,84,195,0.9986329006397494,0.997692705501704,0.9986390962542115,0.9981625816722497,0.9981667527035434,75239,103,75582,174
10,7,vg giraffe,Mid,125,0.7,70324,163,70324,2,8,70474,82,181,0.9987218450876246,0.9976592092383209,0.9987278252880062,0.9981902443524978,0.998194485747058,70324,90,70655,165
10,7,SAFARI,Mid,125,0.7,70326,162,70326,1,16,70466,83,180,0.9985942492012779,0.9976875824596746,0.9986006078168068,0.998140709936557,0.9981449226107028,70326,99,70646,163
10,7,vg giraffe,Mid,125,0.85,85103,186,85103,2,8,85272,97,228,0.9987677213407192,0.997795781500979,0.9987734361310671,0.9982815148475945,0.9982855069750023,85103,105,85500,188
10,7,SAFARI,Mid,125,0.85,85105,185,85105,1,19,85261,97,228,0.9986388331514533,0.9978192306339473,0.9986449389638455,0.9982288636576897,0.9982328433667259,85105,116,85489,186
10,7,vg giraffe,Mid,125,0.8,80119,178,80119,2,8,80282,87,214,0.9988156680878649,0.9977583780619933,0.9988212083235101,0.9982867431298399,0.9982907576605133,80119,95,80496,180
10,7,SAFARI,Mid,125,0.8,80121,177,80121,1,19,80271,88,213,0.9986663010420302,0.9977832849724156,0.9986723083222693,0.9982245977312227,0.998228603393623,80121,107,80484,178
10,7,vg giraffe,Mid,125,0.95,95019,197,95019,2,8,95195,104,255,0.9988226760992737,0.9979100590224538,0.9988279860195475,0.9983661590026741,0.9983698500891078,95019,112,95450,199
10,7,SAFARI,Mid,125,0.95,95021,196,95021,1,20,95183,105,254,0.9986862295840078,0.9979310634543889,0.9986919486825308,0.9983085037086844,0.9983121920536744,95021,125,95437,197
10,7,vg giraffe,Mid,125,0.9,90045,191,90045,2,8,90218,103,237,0.9987688007453747,0.99786121146302,0.9987743744893227,0.9983147998270452,0.9983186212694409,90045,111,90455,193
10,7,SAFARI,Mid,125,0.9,90047,190,90047,1,19,90207,104,236,0.9986359099478762,0.9978833750748022,0.9986418744341143,0.9982595006873309,0.9982633127585673,90047,123,90443,191
10,7,vg giraffe,None,125,0.15,14923,35,14923,0,1,14955,20,36,0.9985947537473233,0.9976601149886348,0.9986011191047163,0.9981272155708647,0.9981314647981314,14923,21,14991,35
10,7,SAFARI,None,125,0.15,14923,35,14923,0,4,14952,20,36,0.9983943266207266,0.9976601149886348,0.9984012789768185,0.9980270857716101,0.9980313646980313,14923,24,14988,35
10,7,vg giraffe,None,125,0.1,9987,27,9987,0,1,10013,13,21,0.9986001399860014,0.9973037747153984,0.9986066878980892,0.9979515363477393,0.9979563353603829,9987,14,10034,27
10,7,SAFARI,None,125,0.1,9987,27,9987,0,4,10010,13,21,0.9983006797281088,0.9973037747153984,0.9983081210191083,0.9978019782196024,0.9978067989233377,9987,17,10031,27
10,7,vg giraffe,None,125,0.25,24932,56,24932,0,4,24982,34,62,0.9984781738085703,0.9977589242836562,0.9984849693006937,0.9981184194723568,0.9981226283203515,24932,38,25044,56
10,7,SAFARI,None,125,0.25,24932,56,24932,0,9,24977,34,62,0.9982782782782783,0.9977589242836562,0.9982856231560482,0.9980185337149491,0.9980227681246255,24932,43,25039,56
10,7,vg giraffe,None,125,0.2,19867,45,19867,0,3,19907,27,50,0.998492235010303,0.997740056247489,0.9984990243658378,0.9981160039187118,0.9981202536404421,19867,30,19957,45
10,7,SAFARI,None,125,0.2,19867,45,19867,0,7,19903,27,50,0.9982915431385357,0.997740056247489,0.9982988942812828,0.9980157235073971,0.9980200005012657,19867,34,19953,45
10,7,vg giraffe,None,125,0.35,34935,77,34935,0,5,35005,47,91,0.998513733672507,0.9978007540271907,0.9985205417093433,0.9981571165302362,0.9981613454960091,34935,52,35096,77
10,7,SAFARI,None,125,0.35,34935,77,34935,0,10,35000,46,92,0.9983995884656054,0.9978007540271907,0.9984067372254467,0.9981000814250818,0.9981043329532497,34935,56,35092,77
10,7,vg giraffe,None,125,0.3,29816,71,29816,0,5,29880,44,79,0.9983592834421564,0.9976243851841938,0.998367102106105,0.9979916990226269,0.9979964938642625,29816,49,29959,71
10,7,SAFARI,None,125,0.3,29816,71,29816,0,10,29875,43,80,0.998225585054739,0.9976243851841938,0.9982338043188483,0.9979248945712564,0.9979297103264045,29816,53,29955,71
10,7,vg giraffe,None,125,0.45,45159,98,45159,0,7,45248,57,120,0.9985847909249718,0.9978345891243343,0.9985913012854376,0.9982095490716179,0.9982136753079205,45159,64,45368,98
10,7,SAFARI,None,125,0.45,45159,98,45159,0,13,45242,58,119,0.9984302454123369,0.9978345891243343,0.9984372248635323,0.9981323284007646,0.9981364884385097,45159,71,45361,98
10,7,vg giraffe,None,125,0.4,39961,83,39961,0,6,40036,51,105,0.9985756409615673,0.9979272799920088,0.9985820190059207,0.9982513551997202,0.9982552777847012,39961,57,40141,83
10,7,SAFARI,None,125,0.4,39961,83,39961,0,12,40030,52,104,0.9984009993753904,0.9979272799920088,0.9984078809891039,0.9981640834780003,0.9981680416739364,39961,64,40134,83
10,7,vg giraffe,None,125,0.55,55221,119,55221,0,8,55330,66,141,0.9986617234831359,0.9978496566678713,0.9986677468719056,0.9982555249243006,0.998259457997024,55221,74,55471,119
10,7,SAFARI,None,125,0.55,55221,119,55221,0,16,55322,68,139,0.9984811499864389,0.9978496566678713,0.9984877126654065,0.9981653034479642,0.9981692744735536,55221,84,55461,119
10,7,vg giraffe,None,125,0.5,50276,107,50276,0,7,50374,62,133,0.9986294567484358,0.9978762677887383,0.9986357165453971,0.9982527201969661,0.9982567180736734,50276,69,50507,107
10,7,SAFARI,None,125,0.5,50276,107,50276,0,15,50366,61,134,0.9984906259930092,0.9978762677887383,0.9984973109775388,0.9981833523601529,0.9981873829970582,50276,76,50500,107
10,7,vg giraffe,None,125,0.65,65323,141,65323,0,8,65454,79,170,0.9986699281455435,0.9978461444458022,0.9986760207575596,0.9982578663447286,0.9982618639222413,65323,87,65624,141
10,7,SAFARI,None,125,0.65,65323,141,65323,0,18,65444,79,170,0.9985172730051972,0.9978461444458022,0.9985238392354401,0.9981815959169952,0.998185629883743,65323,97,65614,141
10,7,vg giraffe,None,125,0.6,60228,132,60228,0,8,60350,73,154,0.9986569168780779,0.9978131212723658,0.9986630354048032,0.9982348407627476,0.9982388689073546,60228,81,60504,132
10,7,SAFARI,None,125,0.6,60228,132,60228,0,17,60341,73,154,0.9985079080871382,0.9978131212723658,0.9985144837831146,0.9981603937751703,0.9981644549175245,60228,90,60495,132
10,7,vg giraffe,None,125,0.75,75252,163,75252,0,8,75405,91,196,0.998686148823506,0.9978386262679838,0.9986922060766182,0.9982622076595519,0.9982662210898984,75252,99,75601,163
10,7,SAFARI,None,125,0.75,75252,163,75252,0,19,75394,92,195,0.998527128697106,0.9978386262679838,0.9985336856010568,0.9981827587579089,0.998186811368825,75252,111,75589,163
10,7,vg giraffe,None,125,0.7,70339,152,70339,0,8,70481,85,182,0.9986795774647887,0.9978436963584003,0.9986856238340212,0.9982614619331124,0.9982654498856612,70339,93,70663,152
10,7,SAFARI,None,125,0.7,70339,152,70339,0,18,70471,85,182,0.9985378041509326,0.9978436963584003,0.9985442930634858,0.9981906295899469,0.9981946519218108,70339,103,70653,152
10,7,vg giraffe,None,125,0.85,85109,182,85109,0,8,85281,103,216,0.9986974888523821,0.9978661288998839,0.9987033922063359,0.9982816357888934,0.9982855370716037,85109,111,85497,182
10,7,SAFARI,None,125,0.85,85109,182,85109,0,20,85269,102,217,0.9985685959334045,0.9978661288998839,0.9985748995420989,0.9982172388313532,0.9982211715691724,85109,122,85486,182
10,7,vg giraffe,None,125,0.8,80125,174,80125,0,8,80289,95,209,0.998716158947001,0.9978330987932602,0.9987221002220816,0.9982744335843814,0.9982784338098197,80125,103,80498,174
10,7,SAFARI,None,125,0.8,80125,174,80125,0,20,80277,96,208,0.9985543550055458,0.9978330987932602,0.9985608119005968,0.9981935966114365,0.9981976382846488,80125,116,80485,174
10,7,vg giraffe,None,125,0.95,95019,199,95019,0,10,95206,110,246,0.9987386876044524,0.9979100590224538,0.9987444021261457,0.9983242013690067,0.9983280046124011,95019,120,95452,199
10,7,SAFARI,None,125,0.95,95019,199,95019,0,24,95192,109,247,0.9986022364217252,0.9979100590224538,0.9986083790231448,0.9982560277354625,0.9982598668693328,95019,133,95439,199
10,7,vg giraffe,None,125,0.9,90045,193,90045,0,9,90227,108,229,0.998702335795568,0.99786121146302,0.9987082243052565,0.9982815964523282,0.9982855025413276,90045,117,90456,193
10,7,SAFARI,None,125,0.9,90045,193,90045,0,21,90215,108,229,0.9985694324306341,0.99786121146302,0.998575734490411,0.9982151963284038,0.9982191348977661,90045,129,90444,193
10,7,vg giraffe,Single-stranded,125,0.15,14921,36,14921,0,1,14957,18,48,0.9987282463186078,0.9975931002206325,0.9987353567625133,0.998160350536843,0.9981655048197191,14921,19,15005,36
10,7,SAFARI,Single-stranded,125,0.15,14921,36,14921,0,5,14953,18,48,0.9984609207708779,0.9975931002206325,0.9984691160809371,0.9980268218454232,0.998032086988426,14921,23,15001,36
10,7,vg giraffe,Single-stranded,125,0.1,9986,27,9986,0,1,10013,9,33,0.998999599839936,0.9973035054429242,0.999005568814638,0.9981508321255435,0.9981563605560815,9986,10,10046,27
10,7,SAFARI,Single-stranded,125,0.1,9986,27,9986,0,4,10010,9,33,0.9986998699869987,0.9973035054429242,0.9987072394590294,0.9980011992804317,0.9980068762768449,9986,13,10043,27
10,7,vg giraffe,Single-stranded,125,0.25,24929,57,24929,0,2,24985,36,75,0.9984779909480515,0.9977187224845914,0.9984859351342736,0.9980982123195804,0.9981031866464339,24929,38,25060,57
10,7,SAFARI,Single-stranded,125,0.25,24929,57,24929,0,6,24981,36,75,0.9983180489367667,0.9977187224845914,0.9983265598852499,0.9980182957343315,0.9980233208210206,24929,42,25056,57
10,7,vg giraffe,Single-stranded,125,0.2,19865,45,19865,0,2,19909,29,60,0.9984418978689183,0.9977398292315419,0.99845,0.9980907400894338,0.998095715359559,19865,31,19969,45
10,7,SAFARI,Single-stranded,125,0.2,19865,45,19865,0,6,19905,29,60,0.9982412060301508,0.9977398292315419,0.99825,0.9979904546596332,0.9979954898521674,19865,35,19965,45
10,7,vg giraffe,Single-stranded,125,0.35,34936,75,34936,0,2,35008,45,103,0.9986564902952862,0.9978578161149353,0.9986631776551568,0.998256993456582,0.9982613404779889,34936,47,35111,75
10,7,SAFARI,Single-stranded,125,0.35,34936,75,34936,0,8,35002,45,103,0.9984852382177256,0.9978578161149353,0.9984925194834746,0.9981714285714286,0.9981758326326441,34936,53,35105,75
10,7,vg giraffe,Single-stranded,125,0.3,29823,63,29823,0,2,29883,40,92,0.9985936715218483,0.9978919895603292,0.9986007928840324,0.9982427072350253,0.9982471662521075,29823,42,29975,63
10,7,SAFARI,Single-stranded,125,0.3,29823,63,29823,0,8,29877,39,93,0.9984265148978909,0.9978919895603292,0.998434220608322,0.9981591806680501,0.9981636979783984,29823,47,29970,63
10,7,vg giraffe,Single-stranded,125,0.45,45163,97,45163,0,4,45251,54,131,0.9987174100528515,0.9978568272205037,0.9987235915492958,0.9982869331682895,0.9982910694597574,45163,58,45382,97
10,7,SAFARI,Single-stranded,125,0.45,45163,97,45163,0,10,45245,54,131,0.9985849160899463,0.9978568272205037,0.9985915492957746,0.9982207388906693,0.9982249173098126,45163,64,45376,97
10,7,vg giraffe,Single-stranded,125,0.4,39965,80,39965,0,4,40038,47,118,0.9987255097960815,0.9980022474715945,0.9987315641554954,0.9983637476424227,0.998367641927927,39965,51,40156,80
10,7,SAFARI,Single-stranded,125,0.4,39965,80,39965,0,10,40032,48,117,0.9985508332708692,0.9980022474715945,0.9985574651180142,0.9982764650047459,0.9982804166874346,39965,58,40149,80
10,7,vg giraffe,Single-stranded,125,0.55,55224,120,55224,0,4,55335,65,154,0.9987521024361131,0.9978317432784042,0.9987580546455956,0.9982917107296836,0.9982957926818272,55224,69,55489,120
10,7,SAFARI,Single-stranded,125,0.55,55224,120,55224,0,10,55329,66,153,0.998625678119349,0.9978317432784042,0.9986320601893517,0.9982285528361232,0.9982326738922652,55224,76,55482,120
10,7,vg giraffe,Single-stranded,125,0.5,50272,114,50272,0,4,50377,63,143,0.9986690240171636,0.9977374667566388,0.9986755490541048,0.9982030280466617,0.9982074415932972,50272,67,50520,114
10,7,SAFARI,Single-stranded,125,0.5,50272,114,50272,0,10,50371,63,143,0.9985500049657364,0.9977374667566388,0.9985569415067113,0.9981435704996476,0.9981480197676607,50272,73,50514,114
10,7,vg giraffe,Single-stranded,125,0.65,65329,139,65329,0,4,65459,85,183,0.9986395181754257,0.9978768253192399,0.9986459965617441,0.998258026068487,0.9982621818763863,65329,89,65642,139
10,7,SAFARI,Single-stranded,125,0.65,65329,139,65329,0,11,65452,86,182,0.9985174089811389,0.9978768253192399,0.9985242883875188,0.9981970143780464,0.9982012058018734,65329,97,65634,139
10,7,vg giraffe,Single-stranded,125,0.6,60231,132,60231,0,4,60355,76,167,0.9986735421399081,0.9978132299587495,0.9986799115540741,0.9982432006894608,0.9982474269416773,60231,80,60522,132
10,7,SAFARI,Single-stranded,125,0.6,60231,132,60231,0,10,60349,77,166,0.9985576444842336,0.9978132299587495,0.9985644038150556,0.9981852984314018,0.9981895589633365,60231,87,60515,132
10,7,vg giraffe,Single-stranded,125,0.75,75265,153,75265,0,7,75407,95,206,0.9986466225271007,0.997971306584635,0.9986528428977085,0.9983088503498359,0.9983127444039356,75265,102,75613,153
10,7,SAFARI,Single-stranded,125,0.75,75265,153,75265,0,17,75397,96,205,0.9985008888535116,0.997971306584635,0.9985075612494222,0.998236027480835,0.9982399608292034,75265,113,75602,153
10,7,vg giraffe,Single-stranded,125,0.7,70353,142,70353,0,5,70485,89,195,0.9986656635484833,0.9979856727427477,0.9986718286376353,0.9983255523548694,0.9983294282538986,70353,94,70680,142
10,7,SAFARI,Single-stranded,125,0.7,70353,142,70353,0,13,70477,90,194,0.9985380946973998,0.9979856727427477,0.9985446632944301,0.9982618072947336,0.9982657200093439,70353,103,70671,142
10,7,vg giraffe,Single-stranded,125,0.85,85124,175,85124,0,9,85283,103,225,0.9986860012201417,0.9979483932988663,0.9986918944171922,0.9983170610138682,0.9983208420362862,85124,112,85508,175
10,7,SAFARI,Single-stranded,125,0.85,85124,175,85124,0,19,85273,103,225,0.9985688478051756,0.9979483932988663,0.9985750992758701,0.9982585241431879,0.9982623347901638,85124,122,85498,175
10,7,vg giraffe,Single-stranded,125,0.8,80141,164,80141,0,9,80291,101,215,0.9986293005694633,0.9979577859410995,0.9986355065991863,0.9982934303296046,0.9982973011601967,80141,110,80506,164
10,7,SAFARI,Single-stranded,125,0.8,80141,164,80141,0,19,80281,102,214,0.9984924372679475,0.9979577859410995,0.9984990572591049,0.9982250400144487,0.9982289446374308,80141,121,80495,164
10,7,vg giraffe,Single-stranded,125,0.95,95032,195,95032,0,10,95209,112,251,0.9987178678773357,0.9979522614384576,0.9987236090477286,0.9983349178752081,0.9983386527889145,95032,122,95460,195
10,7,SAFARI,Single-stranded,125,0.95,95032,195,95032,0,24,95195,112,251,0.9985709482178884,0.9979522614384576,0.998577137954845,0.9982615089681978,0.9982652809877941,95032,136,95446,195
10,7,vg giraffe,Single-stranded,125,0.9,90060,186,90060,0,9,90230,106,237,0.9987247019683948,0.9979389668240144,0.9987304320946766,0.9983316797933721,0.9983354347777998,90060,115,90467,186
10,7,SAFARI,Single-stranded,125,0.9,90060,186,90060,0,21,90218,107,236,0.9985807424491063,0.9979389668240144,0.9985869157227705,0.9982597514880788,0.9982635432565753,90060,128,90454,186
11,6,vg giraffe,High,125,0.15,14860,23,14860,71,1,14957,11,40,0.99919311457773,0.9937140564397485,0.9992004797121727,0.9964460537785824,0.9964623035076594,14860,12,14997,94
11,6,SAFARI,High,125,0.15,14895,23,14895,36,2,14956,12,39,0.9990609698839628,0.9960545673398422,0.9990672263308682,0.9975555034658273,0.9975636618496145,14895,14,14995,59
11,6,vg giraffe,High,125,0.1,9953,12,9953,47,0,10014,4,25,0.9995982725720599,0.994107071514183,0.9996017126356667,0.9968451099203767,0.9968586387434555,9953,4,10039,59
11,6,SAFARI,High,125,0.1,9977,12,9977,23,0,10014,5,24,0.9994990983770787,0.9965041949660407,0.9995021407945833,0.9979993998199459,0.9980054849164797,9977,5,10038,35
11,6,vg giraffe,High,125,0.25,24821,49,24821,114,1,24987,23,66,0.9990340108673778,0.9934758245276978,0.9990429477210193,0.9962471653053444,0.996264557240167,24821,24,25053,163
11,6,SAFARI,High,125,0.25,24880,49,24880,55,3,24985,26,63,0.9988357621743145,0.9958373358949728,0.9988435618295649,0.9973342953921392,0.9973432412456803,24880,29,25048,104
11,6,vg giraffe,High,125,0.2,19779,34,19779,95,1,19911,20,54,0.9989393939393939,0.9935201928872816,0.9989492644851395,0.9962224236929585,0.9962400360956535,19779,21,19965,129
11,6,SAFARI,High,125,0.2,19827,34,19827,47,3,19909,22,52,0.9987406810396937,0.9959312839059674,0.998749124387071,0.997334004024145,0.9973429588409285,19827,25,19961,81
11,6,vg giraffe,High,125,0.35,34770,72,34770,165,1,35010,32,97,0.9990518058788036,0.9932299254434828,0.9990608992601024,0.9961323592608509,0.9961509401685033,34770,33,35107,237
11,6,SAFARI,High,125,0.35,34848,72,34848,87,3,35008,36,93,0.9988821050821223,0.9954580512468935,0.9988901536710302,0.9971671388101984,0.9971773561235691,34848,39,35101,159
11,6,vg giraffe,High,125,0.3,29673,65,29673,145,1,29885,31,82,0.9989227402794142,0.9929725931131412,0.9989332977765926,0.9959387796200578,0.9959587188136669,29673,32,29967,210
11,6,SAFARI,High,125,0.3,29743,65,29743,75,3,29883,35,78,0.9987240186696216,0.9953150620754275,0.9987332911097037,0.9970166264414051,0.9970274873918706,29743,38,29961,140
11,6,vg giraffe,High,125,0.45,44947,90,44947,215,1,45255,47,119,0.9989332148016447,0.9932599664103244,0.9989432433622474,0.9960885126375393,0.9961069325275161,44947,48,45374,305
11,6,SAFARI,High,125,0.45,45050,90,45050,112,3,45253,52,114,0.9987806229907993,0.995536108901264,0.9987891330192418,0.9971557267284216,0.9971656704237157,45050,55,45367,202
11,6,vg giraffe,High,125,0.4,39772,79,39772,188,1,40042,41,107,0.9989450946903099,0.9933315017857589,0.9989549899231172,0.9961303895908732,0.9961485728530475,39772,42,40149,267
11,6,SAFARI,High,125,0.4,39859,79,39859,101,3,40040,45,103,0.9987972034981332,0.9955043832263543,0.9988057027692767,0.9971480749505917,0.997158170260501,39859,48,40143,180
11,6,vg giraffe,High,125,0.55,54958,120,54958,257,1,55338,55,143,0.9989820772894172,0.9931869522002349,0.998991663215514,0.9960760858730029,0.996094595569666,54958,56,55481,377
11,6,SAFARI,High,125,0.55,55081,120,55081,134,4,55335,60,138,0.9988394233384713,0.9954097768139514,0.9988476151034446,0.9971216509775526,0.9971318276931957,55081,64,55473,254
11,6,vg giraffe,High,125,0.5,50036,106,50036,236,1,50381,51,132,0.9989618271841559,0.9932113224026361,0.9989716206862455,0.9960782752373938,0.9960968071089625,50036,52,50513,342
11,6,SAFARI,High,125,0.5,50145,106,50145,127,4,50378,56,127,0.9988048999103675,0.9953749652626146,0.9988134084841294,0.9970869828897526,0.9970973717840762,50145,60,50505,233
11,6,vg giraffe,High,125,0.65,65007,141,65007,309,3,65460,66,177,0.9989397012723584,0.9931252578028323,0.9989498675920008,0.9960239939325687,0.9960430914205988,65007,69,65637,450
11,6,SAFARI,High,125,0.65,65157,140,65157,160,6,65457,71,172,0.998819633933225,0.9954168385352216,0.9988281131099138,0.9971153331139865,0.9971257138064851,65157,77,65629,300
11,6,vg giraffe,High,125,0.6,59939,131,59939,285,1,60358,60,156,0.9989833333333333,0.99310744760169,0.998992983904251,0.9960367246894604,0.9960555693376334,59939,61,60514,416
11,6,SAFARI,High,125,0.6,60074,130,60074,151,4,60355,65,151,0.9988527343165455,0.9953442134040261,0.9988609162195625,0.9970953874753108,0.9971057636649301,60074,69,60506,281
11,6,vg giraffe,High,125,0.75,74887,167,74887,352,3,75411,73,206,0.998986166508811,0.9931172585735883,0.9989959441427874,0.99604306738756,0.9960621843956611,74887,76,75617,519
11,6,SAFARI,High,125,0.75,75058,166,75058,182,7,75407,78,201,0.9988688234433014,0.9953849826273772,0.9988770427912753,0.9971238600057124,0.9971343291484391,75058,85,75608,348
11,6,vg giraffe,High,125,0.7,69996,157,69996,329,3,70487,71,192,0.9989439132296275,0.9931046224567974,0.9989541079530196,0.9960157094883031,0.9960349771657168,69996,74,70679,486
11,6,SAFARI,High,125,0.7,70155,156,70155,171,6,70484,76,187,0.9988325241681735,0.9953605175789564,0.9988410385425353,0.9970934983904093,0.9971041172513895,70155,82,70671,327
11,6,vg giraffe,High,125,0.85,84696,184,84696,400,3,85289,83,242,0.9989856337430115,0.9931519699812382,0.9989955265893455,0.9960602603756277,0.9960795098802202,84696,86,85531,584
11,6,SAFARI,High,125,0.85,84887,183,84887,210,8,85284,89,236,0.9988586086792808,0.995391651031895,0.9988670474321688,0.9971221162430108,0.9971327758825491,84887,97,85520,393
