k,w,tool,damage_level,read_length,subsampling_rate,mito_correct,mito_incorrect,mito_mapped,mito_unmapped,bacteria_mapped,bacteria_unmapped,numt_mapped,numt_unmapped,precision,sensitivity,specificity,f1,accuracy,TP,FP,TN,FN
20,10,SAFARI,None,125,0.25,24899,35,24899,38,0,24988,5,117,0.9997992290395117,0.997076725933045,0.9998008761449622,0.9984361215815221,0.9984425542110938,24899,5,25105,73
20,10,vg vg giraffe,None,125,0.2,19850,24,19850,28,0,19912,2,89,0.9998992544831755,0.9973871972666064,0.9999000149977504,0.9986416461236605,0.998646786117028,19850,2,20001,52
20,10,SAFARI,None,125,0.2,19851,24,19851,27,0,19912,3,88,0.9998488969477184,0.9974374434730178,0.9998500224966255,0.9986417144581949,0.998646786117028,19851,3,20000,51
20,10,vg vg giraffe,None,125,0.35,34879,40,34879,58,0,35012,9,167,0.9997420316441183,0.997198158790062,0.9997442309878367,0.9984684749159093,0.998475023159695,34879,9,35179,98
20,10,SAFARI,None,125,0.35,34880,40,34880,57,0,35012,14,162,0.9995987848913853,0.99722674900649,0.9996021370921905,0.9984113580741653,0.9984180146796836,34880,14,35174,97
20,10,vg vg giraffe,None,125,0.3,29769,40,29769,47,0,29887,6,150,0.9997984886649874,0.9970860128617364,0.9998002862563659,0.998440408512351,0.9984473864338302,29769,6,30037,87
20,10,SAFARI,None,125,0.3,29770,40,29770,46,0,29887,10,146,0.9996642041638684,0.9971195069667739,0.9996671437606098,0.9983902340867933,0.9983973021252441,29770,10,30033,86
20,10,vg vg giraffe,None,125,0.45,45069,55,45069,75,0,45257,12,205,0.9997338124708858,0.9971238301732339,0.9997361129436602,0.9984271156402305,0.9984339329238031,45069,12,45462,130
20,10,SAFARI,None,125,0.45,45071,55,45071,73,0,45257,20,197,0.9995564525071522,0.9971680789397995,0.9995601882394335,0.9983608373020267,0.9983677610755131,45071,20,45454,128
20,10,vg vg giraffe,None,125,0.4,39886,48,39886,66,0,40044,10,187,0.9997493483055946,0.99715,0.9997514972291941,0.9984479823770902,0.9984546553507558,39886,10,40231,114
20,10,SAFARI,None,125,0.4,39887,48,39887,65,0,40044,17,180,0.9995739775461107,0.997175,0.9995775452896299,0.9983730476571886,0.9983798806096634,39887,17,40224,113
20,10,vg vg giraffe,None,125,0.55,55124,63,55124,83,0,55340,15,236,0.9997279602459239,0.9973584222905736,0.9997301721501682,0.9985417855428452,0.9985477309423513,55124,15,55576,146
20,10,SAFARI,None,125,0.55,55126,63,55126,81,0,55340,25,226,0.9995466990625737,0.9973946082865931,0.999550286916947,0.9984694940274043,0.9984755685047041,55126,25,55566,144
20,10,vg vg giraffe,None,125,0.5,50182,61,50182,79,0,50383,15,221,0.9997011773611969,0.9972179166169866,0.9997036685829431,0.9984580029646136,0.9984644495299234,50182,15,50604,140
20,10,SAFARI,None,125,0.5,50184,61,50184,77,0,50383,24,212,0.9995219885277247,0.9972576606653154,0.9995258697327091,0.9983885407341092,0.9983951020893393,50184,24,50595,138
20,10,vg vg giraffe,None,125,0.65,65206,73,65206,96,0,65464,17,278,0.999739355748739,0.997414913957935,0.9997414802536535,0.9985757821712431,0.9985816035505666,65206,17,65742,169
20,10,SAFARI,None,125,0.65,65209,73,65209,93,0,65464,28,267,0.9995707957140886,0.9974608030592734,0.9995742027707234,0.9985146847150338,0.9985205972516662,65209,28,65731,166
20,10,vg vg giraffe,None,125,0.6,60135,69,60135,87,0,60360,17,257,0.999717382630669,0.9974125491366871,0.9997196292509153,0.9985636359107628,0.9985693611742816,60135,17,60617,156
20,10,SAFARI,None,125,0.6,60138,69,60138,84,0,60360,27,247,0.9995512341062079,0.9974623078071354,0.9995547052808655,0.9985056784219963,0.9985114740541658,60138,27,60607,153
20,10,vg vg giraffe,None,125,0.75,75114,81,75114,108,0,75415,21,317,0.9997205030944301,0.9974901398350663,0.9997227832561086,0.9986040760977944,0.9986097870988243,75114,21,75732,189
20,10,SAFARI,None,125,0.75,75117,81,75117,105,0,75415,34,304,0.9995475775438784,0.9975299788853034,0.9995511728908426,0.9985377590492774,0.9985435864844826,75117,34,75719,186
20,10,vg vg giraffe,None,125,0.7,70201,77,70201,102,0,70491,19,295,0.9997294218171461,0.9974566638249502,0.9997316573688299,0.9985917496443812,0.998597584729256,70201,19,70786,179
20,10,SAFARI,None,125,0.7,70204,77,70204,99,0,70491,31,283,0.999558624617356,0.9974992895709008,0.9995621778123014,0.9985278953170003,0.9985338385805858,70204,31,70774,176
20,10,vg vg giraffe,None,125,0.85,84951,92,84951,127,0,85291,21,361,0.9997528597655698,0.9974286720676294,0.9997548819347986,0.9985894135486829,0.9985952014422599,84951,21,85652,219
20,10,SAFARI,None,125,0.85,84954,92,84954,124,0,85291,35,347,0.9995881820000235,0.9974638957379359,0.999591469891331,0.998524909055648,0.9985308148416968,84954,35,85638,216
20,10,vg vg giraffe,None,125,0.8,79973,88,79973,118,0,80299,21,340,0.9997374803110233,0.9974307486997842,0.9997396479047855,0.9985827823665662,0.9985886507625638,79973,21,80639,206
20,10,SAFARI,None,125,0.8,79976,88,79976,115,0,80299,35,326,0.9995625601479796,0.9974681649808553,0.9995660798413092,0.9985142643111306,0.9985202593898246,79976,35,80625,203
20,10,vg vg giraffe,None,125,0.95,94833,109,94833,138,0,95218,24,393,0.9997469875707644,0.9974021876314683,0.9997490458514142,0.9985732111173705,0.9985790315392077,94833,24,95611,247
20,10,SAFARI,None,125,0.95,94837,109,94837,134,0,95218,39,378,0.9995889371390025,0.9974442574673958,0.9995921995085482,0.998515445682158,0.9985213538526073,94837,39,95596,243
20,10,vg vg giraffe,None,125,0.9,89873,99,89873,133,0,90238,21,376,0.9997663915277994,0.9974252261250763,0.9997683014288079,0.9985944366357591,0.9986001991811442,89873,21,90614,232
20,10,SAFARI,None,125,0.9,89877,99,89877,129,0,90238,35,362,0.9996107304920366,0.9974696187780923,0.9996138357146798,0.9985390268696847,0.9985448710855372,89877,35,90600,228
20,10,vg vg giraffe,Single-stranded,125,0.15,14874,13,14874,60,0,14958,2,62,0.9998655552567894,0.9951160768047099,0.9998668619358274,0.9974851624585052,0.9974974139944609,14874,2,15020,73
20,10,SAFARI,Single-stranded,125,0.15,14884,13,14884,50,0,14958,3,61,0.9997984818969571,0.9957851073794073,0.9998002929037412,0.9977877589327612,0.9977977243151256,14884,3,15019,63
20,10,vg vg giraffe,Single-stranded,125,0.1,9960,7,9960,40,0,10014,2,37,0.9997992371009837,0.995303287698611,0.9998010544116184,0.9975461966047374,0.9975573280159521,9960,2,10051,47
20,10,SAFARI,Single-stranded,125,0.1,9967,7,9967,33,0,10014,2,37,0.9997993780720232,0.996002798041371,0.9998010544116184,0.9978974769723667,0.9979062811565305,9967,2,10051,40
20,10,vg vg giraffe,Single-stranded,125,0.25,24846,26,24846,100,0,24987,3,118,0.9998792707956055,0.9949543488707352,0.999880516170145,0.9974107304148853,0.9974241214057508,24846,3,25105,126
20,10,SAFARI,Single-stranded,125,0.25,24861,26,24861,85,0,24987,5,116,0.999798922223116,0.9955550216242192,0.999800860283575,0.9976724587664032,0.9976837060702876,24861,5,25103,111
20,10,vg vg giraffe,Single-stranded,125,0.2,19810,15,19810,77,0,19911,2,88,0.9998990510801534,0.9953773490101497,0.99990000499975,0.9976330764969532,0.9976442873969376,19810,2,19999,92
20,10,SAFARI,Single-stranded,125,0.2,19821,15,19821,66,0,19911,3,87,0.9998486682808717,0.9959300572806753,0.999850007499625,0.9978855157831144,0.9978948951206676,19821,3,19998,81
20,10,vg vg giraffe,Single-stranded,125,0.35,34794,41,34794,142,0,35010,9,166,0.99974140160331,0.9947679903936872,0.9997442091800484,0.9972484952708512,0.9972634759556455,34794,9,35176,183
20,10,SAFARI,Single-stranded,125,0.35,34815,41,34815,121,0,35010,14,161,0.9995980361193259,0.995368384938674,0.999602103168964,0.9974787267570122,0.9974915196260083,34815,14,35171,162
20,10,vg vg giraffe,Single-stranded,125,0.3,29702,35,29702,119,0,29885,6,149,0.9997980341995422,0.9948419078242229,0.9998002663115846,0.997313813712981,0.9973287030853479,29702,6,30034,154
20,10,SAFARI,Single-stranded,125,0.3,29721,35,29721,100,0,29885,10,145,0.9996636507349231,0.9954782958199357,0.9996671105193076,0.9975665833151527,0.9975791371710966,29721,10,30030,135
20,10,vg vg giraffe,Single-stranded,125,0.45,44958,51,44958,188,0,45255,12,204,0.999733155436958,0.994712038409629,0.9997360955334169,0.997216276464782,0.9972316583579653,44958,12,45459,239
20,10,SAFARI,Single-stranded,125,0.45,44986,51,44986,160,0,45255,20,196,0.9995556148069147,0.9953315485541075,0.9995601592223615,0.9974391095639834,0.9974522433493626,44986,20,45451,211
20,10,vg vg giraffe,Single-stranded,125,0.4,39792,45,39792,163,0,40042,10,186,0.9997487563439024,0.9948,0.9997514787017248,0.9972682388912558,0.9972830828285849,39792,10,40228,208
20,10,SAFARI,Single-stranded,125,0.4,39814,45,39814,141,0,40042,17,179,0.9995731967562953,0.99535,0.999577513792932,0.9974571281832872,0.9974700266706548,39814,17,40221,186
20,10,vg vg giraffe,Single-stranded,125,0.55,54971,64,54971,233,0,55339,15,237,0.9997272032881097,0.9946261851342549,0.9997301721501682,0.9971701706967547,0.9971856141585257,54971,15,55576,297
20,10,SAFARI,Single-stranded,125,0.55,55006,64,55006,198,0,55339,25,227,0.9995457105994803,0.9952594629803865,0.999550286916947,0.9973979818493367,0.9974111258445413,55006,25,55566,262
20,10,vg vg giraffe,Single-stranded,125,0.5,50051,59,50051,210,0,50381,15,221,0.9997003954779691,0.994654213036566,0.9997036568741727,0.9971709202478433,0.9971863637714614,50051,15,50602,269
20,10,SAFARI,Single-stranded,125,0.5,50082,59,50082,179,0,50381,24,212,0.9995210154472518,0.9952702702702703,0.9995258509986763,0.9973911138549777,0.9974043215074749,50082,24,50593,238
20,10,vg vg giraffe,Single-stranded,125,0.65,65017,76,65017,280,0,65463,17,277,0.9997385982716733,0.9945543267098037,0.999741472390772,0.9971397240945655,0.9971554945473957,65017,17,65740,356
20,10,SAFARI,Single-stranded,125,0.65,65060,76,65060,237,0,65463,28,266,0.9995698131760079,0.9952120906184511,0.9995741898200952,0.9973861920420662,0.9973995271867613,65060,28,65729,313
20,10,vg vg giraffe,Single-stranded,125,0.6,59967,68,59967,254,0,60359,17,256,0.9997165910909576,0.9946590588664599,0.9997196200026389,0.9971814122870469,0.9971965167340661,59967,17,60615,322
20,10,SAFARI,Single-stranded,125,0.6,60003,68,60003,218,0,60359,27,246,0.9995502248875562,0.9952561827198991,0.9995546905924264,0.9973985821025773,0.9974115331497424,60003,27,60605,286
20,10,vg vg giraffe,Single-stranded,125,0.75,74899,86,74899,317,0,75414,21,316,0.9997197010144154,0.9946482165148336,0.9997227759369514,0.9971775106176193,0.9971930382051333,74899,21,75730,403
20,10,SAFARI,Single-stranded,125,0.75,74951,86,74951,265,0,75414,34,303,0.999546575981863,0.995338769222597,0.9995511610407783,0.9974382348439985,0.9974512257287177,74951,34,75717,351
20,10,vg vg giraffe,Single-stranded,125,0.7,70003,80,70003,296,0,70490,19,294,0.9997286567078918,0.9946574972648091,0.9997316497888508,0.9971866297248595,0.9972021929141108,70003,19,70784,376
20,10,SAFARI,Single-stranded,125,0.7,70050,80,70050,249,0,70490,31,282,0.9995576547138312,0.995325310106708,0.999562165444967,0.9974369927381462,0.9974500998710883,70050,31,70772,329
20,10,vg vg giraffe,Single-stranded,125,0.85,84722,94,84722,353,0,85292,21,360,0.9997521919214566,0.9947516115018376,0.9997548819347986,0.9972456330335703,0.9972606267779586,84722,21,85652,447
20,10,SAFARI,Single-stranded,125,0.85,84781,94,84781,294,0,85292,35,346,0.9995873420109413,0.9954443518181498,0.999591469891331,0.9975115451363356,0.9975240280493087,84781,35,85638,388
20,10,vg vg giraffe,Single-stranded,125,0.8,79750,90,79750,338,0,80300,21,339,0.999736746436675,0.9946618773229564,0.9997396479047855,0.9971928552226021,0.9972083711560701,79750,21,80639,428
20,10,SAFARI,Single-stranded,125,0.8,79805,90,79805,283,0,80300,35,325,0.999561623246493,0.9953478510314551,0.9995660798413092,0.9974502868427303,0.9974632860393688,79805,35,80625,373
20,10,vg vg giraffe,Single-stranded,125,0.95,94575,103,94575,401,0,95219,24,392,0.9997462975295722,0.9946991449215915,0.9997490458514142,0.9972163350520356,0.9972314565265267,94575,24,95611,504
20,10,SAFARI,Single-stranded,125,0.95,94638,103,94638,338,0,95219,39,377,0.9995880731328622,0.9953617518063925,0.9995921995085482,0.9974704357174476,0.9974831422968424,94638,39,95596,441
20,10,vg vg giraffe,Single-stranded,125,0.9,89627,101,89627,376,0,90239,21,375,0.9997657504908085,0.9947061173754772,0.9997683014288079,0.9972295162223507,0.9972446455939227,89627,21,90614,477
20,10,SAFARI,Single-stranded,125,0.9,89687,101,89687,316,0,90239,35,361,0.9996099061545664,0.9953720145609518,0.9996138357146798,0.9974864591327172,0.9974991562418737,89687,35,90600,417
15,5,vg vg giraffe,High,125,0.15,14381,25,14381,542,0,14956,5,59,0.9996524398720978,0.9620685041477121,0.9996671105193076,0.980500443171746,0.9809129738387613,14381,5,15015,567
15,5,SAFARI,High,125,0.15,14768,25,14768,155,0,14956,8,56,0.9994585814834868,0.9879582552849879,0.9994673768308922,0.9936751446642444,0.9937266417512013,14768,8,15012,180
15,5,vg vg giraffe,High,125,0.1,9635,13,9635,360,0,10014,3,36,0.9996887321020959,0.9627298161470823,0.9997015816174276,0.9808612440191389,0.9812571656447834,9635,3,10050,373
15,5,SAFARI,High,125,0.1,9890,13,9890,105,0,10014,6,33,0.9993936944219887,0.9882094324540368,0.9994031632348552,0.9937700964630225,0.9938188524998753,9890,6,10047,118
15,5,vg vg giraffe,High,125,0.25,24023,38,24023,912,1,24985,8,113,0.9996254993342211,0.9619589156288791,0.9996415342334807,0.9804305683093562,0.9808506389776358,24023,9,25098,950
15,5,SAFARI,High,125,0.25,24674,38,24674,261,1,24985,14,107,0.9993924419782089,0.9880270692347736,0.9994025570558012,0.9936772582658774,0.9937300319488818,24674,15,25092,299
15,5,vg vg giraffe,High,125,0.2,19137,31,19137,734,0,19910,6,84,0.9996865695032127,0.9615616520952668,0.9997,0.9802535535920092,0.9806776602676558,19137,6,19994,765
15,5,SAFARI,High,125,0.2,19663,31,19663,208,0,19910,10,80,0.999491689117064,0.9879911566676716,0.9995,0.9937081490840177,0.993759711292667,19663,10,19990,239
15,5,vg vg giraffe,High,125,0.35,33632,51,33632,1296,1,35009,14,161,0.9995541950248165,0.9614911804225392,0.9995736819667472,0.9801532946696587,0.9805883358987515,33632,15,35170,1347
15,5,SAFARI,High,125,0.35,34571,51,34571,357,1,35009,24,151,0.9992773731067175,0.988335858658052,0.9992894699445787,0.9937765001796622,0.9938287440852859,34571,25,35160,408
15,5,vg vg giraffe,High,125,0.3,28719,45,28719,1094,1,29884,12,143,0.9995475428094112,0.9618527697769442,0.9995672436750999,0.9803379416282643,0.9807673044175098,28719,13,30027,1139
15,5,SAFARI,High,125,0.3,29516,45,29516,297,1,29884,20,135,0.9992890273216644,0.9885457833746399,0.9993009320905459,0.9938883744422932,0.9939396974857257,29516,21,30019,342
15,5,vg vg giraffe,High,125,0.45,43475,62,43475,1658,1,45254,21,195,0.9994942179920454,0.9619426927757495,0.9995161751445977,0.9803589951743111,0.9807866234310546,43475,22,45449,1720
15,5,SAFARI,High,125,0.45,44671,63,44671,461,1,45254,36,180,0.9991724076227968,0.9884057971014493,0.9991862945613688,0.9937599412700355,0.993812454503342,44671,37,45434,524
15,5,vg vg giraffe,High,125,0.4,38481,58,38481,1459,1,40041,17,179,0.9995324553884517,0.9620731036551827,0.9995526616631045,0.980445112552072,0.9808689366369211,38481,18,40220,1517
15,5,SAFARI,High,125,0.4,39542,58,39542,398,1,40041,30,166,0.9992166376064489,0.9885994299714985,0.9992295839753467,0.9938796797828355,0.9939304053043522,39542,31,40207,456
15,5,vg vg giraffe,High,125,0.55,53172,82,53172,2008,1,55337,24,228,0.999530048686956,0.9621801599652564,0.9995502788271272,0.9804995436063397,0.9809205066214411,53172,25,55565,2090
15,5,SAFARI,High,125,0.55,54633,84,54633,545,1,55337,44,208,0.9991769998902666,0.988617856755094,0.999190501888829,0.9938693832999819,0.9939198210226248,54633,45,55545,629
15,5,vg vg giraffe,High,125,0.5,48399,72,48399,1843,1,50380,24,212,0.9994837270774822,0.9619390229359621,0.9995060947902878,0.9803520427798821,0.9807789479941742,48399,25,50592,1915
15,5,SAFARI,High,125,0.5,49739,74,49739,501,1,50380,43,193,0.9991161641524215,0.9885717692888659,0.9991307268309066,0.993815998481473,0.9938670973239143,49739,44,50573,575
15,5,vg vg giraffe,High,125,0.65,62898,98,62898,2371,1,65461,26,268,0.9995709177592372,0.9622286474826748,0.9995893910821826,0.9805443831259939,0.9809644379704552,62898,27,65729,2469
15,5,SAFARI,High,125,0.65,64633,100,64633,634,1,65461,47,247,0.9992578964456332,0.9887710924472594,0.9992700285905469,0.9939868356299214,0.9940361340115769,64633,48,65708,734
15,5,vg vg giraffe,High,125,0.6,58021,89,58021,2173,1,60357,25,248,0.9995520871018313,0.9624769835608712,0.9995711764608863,0.980664244063213,0.9810774600129017,58021,26,60605,2262
15,5,SAFARI,High,125,0.6,59606,91,59606,586,1,60357,46,227,0.999212110036377,0.9887696365476171,0.9992248189869869,0.9939634471718248,0.9940122731859007,59606,47,60584,677
15,5,vg vg giraffe,High,125,0.75,72470,114,72470,2711,1,75412,31,306,0.9995586328653002,0.9624809084268544,0.9995775577557756,0.9806694317205357,0.9810851070872919,72470,32,75718,2825
15,5,SAFARI,High,125,0.75,74448,116,74448,731,1,75412,54,283,0.9992617746936365,0.9887509130752374,0.9992739273927392,0.9939785577911588,0.994028269720944,74448,55,75695,847
15,5,vg vg giraffe,High,125,0.7,67729,105,67729,2539,1,70488,29,284,0.9995572543868712,0.9624287723985051,0.999576283155843,0.9806417050357629,0.9810589693642642,67729,30,70772,2644
15,5,SAFARI,High,125,0.7,69586,107,69586,680,1,70488,52,261,0.9992389322075274,0.9888167336904778,0.9992514335753228,0.9940005142416364,0.9940499380201877,69586,53,70749,787
15,5,vg vg giraffe,High,125,0.85,81964,123,81964,3072,1,85286,33,348,0.9995853557403839,0.9624819455371716,0.9996031190176028,0.9806828311108717,0.9810978358222061,81964,34,85634,3195
15,5,SAFARI,High,125,0.85,84207,125,84207,827,2,85285,58,323,0.999287977500089,0.9888209114714828,0.9992996217957697,0.9940268907959817,0.9940758779349869,84207,60,85608,952
15,5,vg vg giraffe,High,125,0.8,77152,120,77152,2895,1,80296,32,328,0.9995724557880418,0.9623910087691943,0.9995908600617429,0.9806294168488483,0.9810476048350992,77152,33,80624,3015
15,5,SAFARI,High,125,0.8,79264,122,79264,781,2,80295,56,304,0.9992688031063262,0.9887360135716692,0.9992809055630634,0.9939745060787892,0.9940245237029299,79264,58,80599,903
15,5,vg vg giraffe,High,125,0.95,91505,138,91505,3424,1,95214,39,377,0.9995630564203397,0.9625316881778114,0.999581725591074,0.9806979186761837,0.9811114956633001,91505,40,95591,3562
15,5,SAFARI,High,125,0.95,94006,140,94006,921,2,95213,66,350,0.9992771647851691,0.9888394500720544,0.9992889335048258,0.9940309081584637,0.9940796442542659,94006,68,95563,1061
15,5,vg vg giraffe,High,125,0.9,86713,131,86713,3249,1,90234,34,362,0.9995965324848988,0.9624832117922592,0.9996138186713156,0.9806888674006594,0.981103782563467,86713,35,90596,3380
15,5,SAFARI,High,125,0.9,89087,133,89087,873,2,90233,60,336,0.9993045351041515,0.9888337606695303,0.9993159073606162,0.9940415750772699,0.9940904362453243,89087,62,90569,1006
15,5,vg vg giraffe,Mid,125,0.15,14915,21,14915,11,1,14955,7,57,0.9994639147624472,0.9978591021609687,0.9994673768308922,0.9986608637428859,0.9986651983848901,14915,8,15012,32
15,5,SAFARI,Mid,125,0.15,14923,21,14923,3,1,14955,9,55,0.9993303421951383,0.9983943266207266,0.9993342210386151,0.9988621151271754,0.9988654186271565,14923,10,15010,24
15,5,vg vg giraffe,Mid,125,0.1,9985,14,9985,8,0,10014,5,34,0.9994994994994995,0.997801538922754,0.9995026360290461,0.9986497974696203,0.998654037886341,9985,5,10048,22
15,5,SAFARI,Mid,125,0.1,9990,14,9990,3,0,10014,7,32,0.9992997899369811,0.9983011891675827,0.9993036904406645,0.9988002399520096,0.9988035892323031,9990,7,10046,17
15,5,vg vg giraffe,Mid,125,0.25,24916,37,24916,19,2,24984,13,108,0.9993983394167903,0.9977574883869934,0.9994025570558012,0.9985772398452999,0.9985822400607041,24916,15,25092,56
15,5,SAFARI,Mid,125,0.25,24929,37,24929,6,2,24984,20,101,0.999118271812753,0.9982780714400128,0.9991237503485084,0.9986979949121647,0.9987020507597996,24929,22,25085,43
15,5,vg vg giraffe,Mid,125,0.2,19862,28,19862,12,1,19909,8,82,0.9995470786573398,0.9979901517435433,0.99955,0.998768008447942,0.9987719913788783,19862,9,19991,40
15,5,SAFARI,Mid,125,0.2,19871,28,19871,3,1,19909,12,78,0.9993462080064374,0.9984423676012462,0.99935,0.9988940833459006,0.9988972983810336,19871,13,19987,31
15,5,vg vg giraffe,Mid,125,0.35,34903,52,34903,22,3,35007,21,154,0.9993128525209724,0.9978843239843326,0.9993178911467955,0.998598077363241,0.9986032325190274,34903,24,35161,74
15,5,SAFARI,Mid,125,0.35,34917,52,34917,8,3,35007,31,144,0.999027209521902,0.9982845870143237,0.9990336791246269,0.9986557602105022,0.9986602434366181,34917,34,35151,60
15,5,vg vg giraffe,Mid,125,0.3,29791,44,29791,21,2,29883,18,137,0.9993291067055785,0.9978228831725616,0.9993342210386151,0.9985754269529221,0.9985808735140911,29791,20,30020,65
15,5,SAFARI,Mid,125,0.3,29805,44,29805,7,2,29883,27,128,0.9990279546825769,0.9982918006430869,0.999034620505992,0.998659742000335,0.998664351542674,29805,29,30011,51
15,5,vg vg giraffe,Mid,125,0.45,45102,68,45102,25,4,45253,30,186,0.9992467210209146,0.9979422502489214,0.9992523035647527,0.9985940596251563,0.9985992853046278,45102,34,45439,93
15,5,SAFARI,Mid,125,0.45,45119,68,45119,8,4,45253,44,172,0.9989372772156663,0.9983183980528819,0.9989444285620038,0.9986277417498506,0.9986323730533374,45119,48,45425,76
15,5,vg vg giraffe,Mid,125,0.4,39914,61,39914,23,4,40038,26,170,0.9992489485279391,0.9978998949947497,0.9992544361051742,0.998573966125441,0.9985791913854131,39914,30,40208,84
15,5,SAFARI,Mid,125,0.4,39929,61,39929,8,4,40038,38,158,0.9989492381976933,0.9982749137456873,0.9989562105472439,0.9986119621353275,0.9986165810857969,39929,42,40196,69
15,5,vg vg giraffe,Mid,125,0.55,55152,82,55152,30,4,55336,36,216,0.9992752572836643,0.9979733642154024,0.9992804720103612,0.9986238864344172,0.9986288518438334,55152,40,55552,112
15,5,SAFARI,Mid,125,0.55,55171,82,55171,11,4,55336,53,199,0.998967914825813,0.9983171685002895,0.9989746726147647,0.9986424356514498,0.9986468932669409,55171,57,55535,93
15,5,vg vg giraffe,Mid,125,0.5,50212,78,50212,26,4,50379,36,200,0.9992040117806257,0.9979330630415773,0.9992097828878485,0.9985681330045342,0.998573339277753,50212,40,50579,104
15,5,SAFARI,Mid,125,0.5,50229,78,50229,9,4,50379,52,184,0.9988863478174406,0.998270927736704,0.9988936960429878,0.9985785429568295,0.9985832466438798,50229,56,50563,87
15,5,vg vg giraffe,Mid,125,0.65,65240,95,65240,35,4,65458,39,255,0.9993413292894016,0.9980113201774514,0.9993460672790315,0.9986758819162209,0.9986806582981255,65240,43,65713,130
15,5,SAFARI,Mid,125,0.65,65263,95,65263,12,4,65458,61,233,0.999005020818026,0.9983631635306716,0.9990114970496989,0.9986839890434438,0.9986882845507374,65263,65,65691,107
15,5,vg vg giraffe,Mid,125,0.6,60161,91,60161,34,4,60356,37,236,0.9993189595030065,0.997926550111137,0.9993238005706463,0.9986222694376203,0.9986271801784665,60161,41,60592,125
15,5,SAFARI,Mid,125,0.6,60184,91,60184,11,4,60356,56,217,0.9990040501958701,0.9983080648906877,0.9990104398594825,0.9986559362814237,0.9986602601741662,60184,60,60573,102
15,5,vg vg giraffe,Mid,125,0.75,75145,112,75145,41,4,75409,46,291,0.999335062171687,0.9979680735212091,0.9993399339933994,0.9986511000511652,0.9986560563529474,75145,50,75700,153
15,5,SAFARI,Mid,125,0.75,75171,112,75171,15,4,75409,70,267,0.999016545949897,0.9983133682169513,0.9990231023102311,0.9986648333034415,0.9986692971770563,75171,74,75676,127
15,5,vg vg giraffe,Mid,125,0.7,70234,104,70234,38,4,70485,43,270,0.9993312559582248,0.9979822666818233,0.9993361769441541,0.9986563057650881,0.9986612645029679,70234,47,70755,142
15,5,SAFARI,Mid,125,0.7,70259,104,70259,13,4,70485,66,247,0.9990046780133374,0.9983375014209389,0.9990113273636338,0.9986709782879074,0.998675431016164,70259,70,70732,117
15,5,vg vg giraffe,Mid,125,0.85,84994,123,84994,46,5,85282,49,332,0.9993650644342018,0.9980155701419631,0.9993696596161927,0.9986898614073121,0.9986946163167106,84994,54,85614,169
15,5,SAFARI,Mid,125,0.85,85023,123,85023,17,5,85282,77,304,0.9990364843428706,0.9983560936087268,0.9990428164542187,0.9986961730918318,0.9987004700552008,85023,82,85586,140
15,5,vg vg giraffe,Mid,125,0.8,80008,120,80008,44,5,80292,48,312,0.9993380047713618,0.9979543980442049,0.9993428964627993,0.9986457221670942,0.9986507408489762,80008,53,80604,164
15,5,SAFARI,Mid,125,0.8,80035,120,80035,17,5,80292,74,286,0.9990139051851112,0.9982911739759517,0.9990205437841725,0.9986524088192356,0.9986569586330823,80035,79,80578,137
15,5,vg vg giraffe,Mid,125,0.95,94886,133,94886,52,5,95208,56,360,0.9993575363097307,0.9980540858937005,0.9993621181859059,0.9987053858055552,0.9987100157315155,94886,61,95568,185
15,5,SAFARI,Mid,125,0.95,94919,133,94919,19,5,95208,87,329,0.9990316910673501,0.9984011948964459,0.9990379487393991,0.9987163434728171,0.998720503408495,94919,92,95537,152
15,5,vg vg giraffe,Mid,125,0.9,89921,127,89921,49,5,90230,51,345,0.9993776187247853,0.998046549829628,0.9993821098741049,0.9987116407699058,0.9987163029525032,89921,56,90575,176
15,5,SAFARI,Mid,125,0.9,89951,127,89951,19,5,90230,81,315,0.9990448371225163,0.9983795242904869,0.9990510973066611,0.9987120699035164,0.9987163029525032,89951,86,90545,146
15,5,vg vg giraffe,None,125,0.15,14924,22,14924,1,0,14958,7,58,0.9995311767463666,0.9984612296781963,0.9995340477933835,0.9989959167280273,0.998998998998999,14924,7,15016,23
15,5,SAFARI,None,125,0.15,14924,22,14924,1,0,14958,9,56,0.9993973079756244,0.9984612296781963,0.999400918591493,0.9989290495314592,0.9989322655989322,14924,9,15014,23
15,5,vg vg giraffe,None,125,0.1,9989,18,9989,0,0,10014,5,34,0.999499699819892,0.998201259118617,0.9995026360290461,0.9988500574971251,0.9988534396809571,9989,5,10048,18
15,5,SAFARI,None,125,0.1,9989,18,9989,0,0,10014,7,32,0.9992997198879552,0.998201259118617,0.9993036904406645,0.9987501874718793,0.998753738783649,9989,7,10046,18
15,5,vg vg giraffe,None,125,0.25,24925,46,24925,1,0,24988,13,109,0.9994787071938407,0.9981178920390837,0.9994822779769016,0.998797836104989,0.9988019647777645,24925,13,25097,47
15,5,SAFARI,None,125,0.25,24925,46,24925,1,0,24988,20,102,0.9991982361194628,0.9981178920390837,0.9992035045798486,0.9986577719013562,0.998662194001837,24925,20,25090,47
15,5,vg vg giraffe,None,125,0.2,19869,32,19869,1,0,19912,8,83,0.9995975247773808,0.9983418751884233,0.9996000599910013,0.9989693054124036,0.9989725598295953,19869,8,19995,33
