fragment_len_dist,k,w,damage_level,tool,sub_rate,RMSE
Vindija,12,3,High,vg giraffe,0.7,0.008647754980340283
Vindija,12,3,High,vg giraffe,0.7,0.008054031623975656
Vindija,12,3,High,vg giraffe,0.85,0.008714661358882509
Vindija,12,3,High,vg giraffe,0.85,0.007623697410049791
Vindija,12,3,High,vg giraffe,0.8,0.008727814560358168
Vindija,12,3,High,vg giraffe,0.8,0.00769202011177817
Vindija,12,3,High,vg giraffe,0.95,0.008640849981338648
Vindija,12,3,High,vg giraffe,0.95,0.007582173962657404
Vindija,12,3,High,vg giraffe,0.9,0.008562242907089238
Vindija,12,3,High,vg giraffe,0.9,0.007553505358441197
Vindija,12,3,Mid,vg giraffe,0.15,0.0011122389536426089
Vindija,12,3,Mid,vg giraffe,0.15,0.0032987070464047
Vindija,12,3,Mid,vg giraffe,0.1,0.0013525921595218546
Vindija,12,3,Mid,vg giraffe,0.1,0.0037315940939496653
Vindija,12,3,Mid,vg giraffe,0.25,0.0012917208483259875
Vindija,12,3,Mid,vg giraffe,0.25,0.001989880739139916
Vindija,12,3,Mid,vg giraffe,0.2,0.0013621943062573736
Vindija,12,3,Mid,vg giraffe,0.2,0.002238893601759583
Vindija,12,3,Mid,vg giraffe,0.35,0.0008885206592983627
Vindija,12,3,Mid,vg giraffe,0.35,0.0016300633619586748
Vindija,12,3,Mid,vg giraffe,0.3,0.0010378587447239607
Vindija,12,3,Mid,vg giraffe,0.3,0.0011622519460082698
Vindija,12,3,Mid,vg giraffe,0.45,0.0005546724078228508
Vindija,12,3,Mid,vg giraffe,0.45,0.0009226393596633547
Vindija,12,3,Mid,vg giraffe,0.4,0.0007617518099748747
Vindija,12,3,Mid,vg giraffe,0.4,0.0010629380386457154
Vindija,12,3,Mid,vg giraffe,0.55,0.0004817224159202062
Vindija,12,3,Mid,vg giraffe,0.55,0.0009126333962769512
Vindija,12,3,Mid,vg giraffe,0.5,0.00046785845295345445
Vindija,12,3,Mid,vg giraffe,0.5,0.0008954056756576877
Vindija,12,3,Mid,vg giraffe,0.65,0.0005159620257344469
Vindija,12,3,Mid,vg giraffe,0.65,0.0009565921868800775
Vindija,12,3,Mid,vg giraffe,0.6,0.0007514808513861176
Vindija,12,3,Mid,vg giraffe,0.6,0.0009740804227577986
Vindija,12,3,Mid,vg giraffe,0.75,0.0004540964765333447
Vindija,12,3,Mid,vg giraffe,0.75,0.00099300185498316
Vindija,12,3,Mid,vg giraffe,0.7,0.0004647915425220224
Vindija,12,3,Mid,vg giraffe,0.7,0.001205013647225625
Vindija,12,3,Mid,vg giraffe,0.85,0.0005052191326543362
Vindija,12,3,Mid,vg giraffe,0.85,0.0007867090313451365
Vindija,12,3,Mid,vg giraffe,0.8,0.000522230552534029
Vindija,12,3,Mid,vg giraffe,0.8,0.000936488351235615
Vindija,12,3,Mid,vg giraffe,0.95,0.000560270275849078
Vindija,12,3,Mid,vg giraffe,0.95,0.0007629231022848908
Vindija,12,3,Mid,vg giraffe,0.9,0.0004778071786819446
Vindija,12,3,Mid,vg giraffe,0.9,0.0007434760951099904
Vindija,12,3,None,vg giraffe,0.15,7.731614624917618e-05
Vindija,12,3,None,vg giraffe,0.15,0.0002334308910328708
Vindija,12,3,None,vg giraffe,0.1,0.00011551065357619617
Vindija,12,3,None,vg giraffe,0.1,0.0003103014203918506
Vindija,12,3,None,vg giraffe,0.25,0.00010376537387623098
Vindija,12,3,None,vg giraffe,0.25,0.00019413895106493186
Vindija,12,3,None,vg giraffe,0.2,8.873422883079562e-05
Vindija,12,3,None,vg giraffe,0.2,0.00021073620780815528
Vindija,12,3,None,vg giraffe,0.35,8.784042918501707e-05
Vindija,12,3,None,vg giraffe,0.35,0.00014792900817278538
Vindija,12,3,None,vg giraffe,0.45,9.186616392520152e-05
Vindija,12,3,None,vg giraffe,0.45,0.00014216664429504553
Vindija,12,3,None,vg giraffe,0.3,0.00010256493000914103
Vindija,12,3,None,vg giraffe,0.3,0.0001623377612337992
Vindija,12,3,None,vg giraffe,0.4,9.36789422936126e-05
Vindija,12,3,None,vg giraffe,0.4,0.00014153748687022812
Vindija,12,3,None,vg giraffe,0.55,9.13675145865969e-05
Vindija,12,3,None,vg giraffe,0.55,0.000150011010490537
Vindija,12,3,None,vg giraffe,0.5,9.19249909806577e-05
Vindija,12,3,None,vg giraffe,0.5,0.00013857675257180764
Vindija,12,3,None,vg giraffe,0.65,0.0001048406125514917
Vindija,12,3,None,vg giraffe,0.65,0.0001526089293075605
Vindija,12,3,None,vg giraffe,0.6,0.00010197027715604189
Vindija,12,3,None,vg giraffe,0.6,0.00014338930368194136
Vindija,12,3,None,vg giraffe,0.75,0.00011980029713873835
Vindija,12,3,None,vg giraffe,0.75,0.0001374086021454916
Vindija,12,3,None,vg giraffe,0.7,9.745460720128115e-05
Vindija,12,3,None,vg giraffe,0.7,0.0001470620571937235
Vindija,12,3,None,vg giraffe,0.85,0.00012015689350500038
Vindija,12,3,None,vg giraffe,0.85,0.00013104323303503312
Vindija,12,3,None,vg giraffe,0.8,0.00012255414027514535
Vindija,12,3,None,vg giraffe,0.8,0.000134030325219877
Vindija,12,3,None,vg giraffe,0.95,0.00011936895129523424
Vindija,12,3,None,vg giraffe,0.95,0.00013567805595101956
Vindija,12,3,None,vg giraffe,0.9,0.00011478613054603765
Vindija,12,3,None,vg giraffe,0.9,0.0001398945081323781
Vindija,12,3,Single-stranded,vg giraffe,0.15,0.000989394787797066
Vindija,12,3,Single-stranded,vg giraffe,0.15,0.0010797429421302062
Vindija,12,3,Single-stranded,vg giraffe,0.1,0.000977874067372685
Vindija,12,3,Single-stranded,vg giraffe,0.1,0.002025622888827038
Vindija,12,3,Single-stranded,vg giraffe,0.25,0.0006237410950707028
Vindija,12,3,Single-stranded,vg giraffe,0.25,0.0009646215366556984
Vindija,12,3,Single-stranded,vg giraffe,0.2,0.00043504640069767406
Vindija,12,3,Single-stranded,vg giraffe,0.2,0.0009274133293197812
Vindija,12,3,Single-stranded,vg giraffe,0.35,0.0005614734170555176
Vindija,12,3,Single-stranded,vg giraffe,0.35,0.0009852284798867726
Vindija,12,3,Single-stranded,vg giraffe,0.3,0.0004556423397358956
Vindija,12,3,Single-stranded,vg giraffe,0.3,0.0009124344009954913
Vindija,12,3,Single-stranded,vg giraffe,0.45,0.0005169752625609862
Vindija,12,3,Single-stranded,vg giraffe,0.45,0.0007908779669582407
Vindija,12,3,Single-stranded,vg giraffe,0.4,0.0005113778995029029
Vindija,12,3,Single-stranded,vg giraffe,0.4,0.0008324347127072496
Vindija,12,3,Single-stranded,vg giraffe,0.55,0.0001892551672742385
Vindija,12,3,Single-stranded,vg giraffe,0.55,0.0007406839227497807
Vindija,12,3,Single-stranded,vg giraffe,0.5,0.0003129208335346193
Vindija,12,3,Single-stranded,vg giraffe,0.5,0.0006320483367591441
Vindija,12,3,Single-stranded,vg giraffe,0.65,0.00032027592625734585
Vindija,12,3,Single-stranded,vg giraffe,0.65,0.0006659257392983117
Vindija,12,3,Single-stranded,vg giraffe,0.6,0.0002328099231132561
Vindija,12,3,Single-stranded,vg giraffe,0.6,0.0008153117182771274
Vindija,12,3,Single-stranded,vg giraffe,0.75,0.0003864338436783204
Vindija,12,3,Single-stranded,vg giraffe,0.75,0.0006376381419896423
Vindija,12,3,Single-stranded,vg giraffe,0.85,0.0004618161410345027
Vindija,12,3,Single-stranded,vg giraffe,0.85,0.0005029736566063898
Vindija,12,3,Single-stranded,vg giraffe,0.8,0.0004118323492150648
Vindija,12,3,Single-stranded,vg giraffe,0.8,0.0006806432456728004
Vindija,12,3,Single-stranded,vg giraffe,0.95,0.00046435667868568363
Vindija,12,3,Single-stranded,vg giraffe,0.95,0.00042171573236008287
Vindija,12,3,Single-stranded,vg giraffe,0.7,0.00022879843810655695
Vindija,12,3,Single-stranded,vg giraffe,0.7,0.0006904021765463959
Vindija,12,3,Single-stranded,vg giraffe,0.9,0.0004366874539072541
Vindija,12,3,Single-stranded,vg giraffe,0.9,0.00043974920265987984
Vindija,12,5,High,SAFARI,0.15,0.007907841715664275
Vindija,12,5,High,SAFARI,0.15,0.007686595839511788
Vindija,12,5,High,SAFARI,0.1,0.008741930953742424
Vindija,12,5,High,SAFARI,0.1,0.007621339239267597
Vindija,12,5,High,SAFARI,0.25,0.009214202266067315
Vindija,12,5,High,SAFARI,0.25,0.00714500397480644
Vindija,12,5,High,SAFARI,0.2,0.008033006448397753
Vindija,12,5,High,SAFARI,0.2,0.0076153356196558995
Vindija,12,5,High,SAFARI,0.35,0.008387175054808396
Vindija,12,5,High,SAFARI,0.35,0.00841857591282515
Vindija,12,5,High,SAFARI,0.3,0.009038149711085788
Vindija,12,5,High,SAFARI,0.3,0.008328134833202442
Vindija,12,5,High,SAFARI,0.45,0.007839342753062918
Vindija,12,5,High,SAFARI,0.45,0.008171091873183161
Vindija,12,5,High,SAFARI,0.4,0.008514994151495344
Vindija,12,5,High,SAFARI,0.4,0.008131298506388758
Vindija,12,5,High,SAFARI,0.55,0.00826147572773776
Vindija,12,5,High,SAFARI,0.6,0.008392191787608295
Vindija,12,5,High,SAFARI,0.55,0.008563963358165423
Vindija,12,5,High,SAFARI,0.6,0.008336193111966634
Vindija,12,5,High,SAFARI,0.75,0.00877499523646594
Vindija,12,5,High,SAFARI,0.75,0.007820239894018593
Vindija,12,5,High,SAFARI,0.65,0.00859622260065432
Vindija,12,5,High,SAFARI,0.65,0.008439182235264265
Vindija,12,5,High,SAFARI,0.5,0.007952111794988809
Vindija,12,5,High,SAFARI,0.5,0.008235379796949258
Vindija,12,5,High,SAFARI,0.8,0.008773482535458779
Vindija,12,5,High,SAFARI,0.8,0.007731678200753053
Vindija,12,5,High,SAFARI,0.95,0.008708770682478675
Vindija,12,5,High,SAFARI,0.95,0.007622092337409716
Vindija,12,5,High,SAFARI,0.85,0.008777576590380747
Vindija,12,5,High,SAFARI,0.85,0.007676137140515395
Vindija,12,5,High,SAFARI,0.7,0.008673267285170004
Vindija,12,5,High,SAFARI,0.7,0.008100816798323479
Vindija,12,5,High,SAFARI,0.9,0.008629780727225927
Vindija,12,5,High,SAFARI,0.9,0.007594024690505028
Vindija,12,5,Mid,SAFARI,0.15,0.0011338857482127577
Vindija,12,5,Mid,SAFARI,0.15,0.0033047792392230965
Vindija,12,5,Mid,SAFARI,0.1,0.0013525921595218546
Vindija,12,5,Mid,SAFARI,0.1,0.0037315940939496653
Vindija,12,5,Mid,SAFARI,0.25,0.001278202937721547
Vindija,12,5,Mid,SAFARI,0.25,0.001993111641629748
Vindija,12,5,Mid,SAFARI,0.2,0.001373565698465129
Vindija,12,5,Mid,SAFARI,0.2,0.0022433250843335245
Vindija,12,5,Mid,SAFARI,0.35,0.0008812388790787687
Vindija,12,5,Mid,SAFARI,0.35,0.0016324480310257942
Vindija,12,5,Mid,SAFARI,0.3,0.0010290478968444576
Vindija,12,5,Mid,SAFARI,0.3,0.0011641773309938649
Vindija,12,5,Mid,SAFARI,0.45,0.0005537729480572333
Vindija,12,5,Mid,SAFARI,0.45,0.0009240633722856931
Vindija,12,5,Mid,SAFARI,0.4,0.0007589374282508388
Vindija,12,5,Mid,SAFARI,0.4,0.0010647182162431541
Vindija,12,5,Mid,SAFARI,0.55,0.00048709009228272874
Vindija,12,5,Mid,SAFARI,0.55,0.0009137358502324409
Vindija,12,5,Mid,SAFARI,0.5,0.0004716252558970928
Vindija,12,5,Mid,SAFARI,0.5,0.0008964473470316031
Vindija,12,5,Mid,SAFARI,0.65,0.0005193557740123795
Vindija,12,5,Mid,SAFARI,0.65,0.0009576753082334318
Vindija,12,5,Mid,SAFARI,0.6,0.0007577025141835001
Vindija,12,5,Mid,SAFARI,0.6,0.0009751499730810635
Vindija,12,5,Mid,SAFARI,0.75,0.0004558517851231912
Vindija,12,5,Mid,SAFARI,0.75,0.0009944270571540183
Vindija,12,5,Mid,SAFARI,0.7,0.00046751341798925597
Vindija,12,5,Mid,SAFARI,0.7,0.0012062477904643
Vindija,12,5,Mid,SAFARI,0.85,0.0005060107370402311
Vindija,12,5,Mid,SAFARI,0.85,0.0007869411502774552
Vindija,12,5,Mid,SAFARI,0.8,0.0005221847546606445
Vindija,12,5,Mid,SAFARI,0.8,0.0009368473450888364
Vindija,12,5,Mid,SAFARI,0.95,0.0005608164762201638
Vindija,12,5,Mid,SAFARI,0.95,0.0007638501868822197
Vindija,12,5,Mid,SAFARI,0.9,0.0004785585105292761
Vindija,12,5,Mid,SAFARI,0.9,0.0007440486193791369
Vindija,12,5,None,SAFARI,0.15,7.731614624917618e-05
Vindija,12,5,None,SAFARI,0.15,0.0002334308910328708
Vindija,12,5,None,SAFARI,0.1,0.00011551065357619617
Vindija,12,5,None,SAFARI,0.1,0.0003103014203918506
Vindija,12,5,None,SAFARI,0.2,8.873422883079562e-05
Vindija,12,5,None,SAFARI,0.2,0.00021073620780815528
Vindija,12,5,None,SAFARI,0.35,8.784042918501707e-05
Vindija,12,5,None,SAFARI,0.35,0.00014792900817278538
Vindija,12,5,None,SAFARI,0.3,0.00010256493000914103
Vindija,12,5,None,SAFARI,0.3,0.0001623377612337992
Vindija,12,5,None,SAFARI,0.45,9.186657847983671e-05
Vindija,12,5,None,SAFARI,0.45,0.00013483507067344906
Vindija,12,5,None,SAFARI,0.25,0.00010376537387623098
Vindija,12,5,None,SAFARI,0.25,0.00019413895106493186
Vindija,12,5,None,SAFARI,0.4,9.367950488606352e-05
Vindija,12,5,None,SAFARI,0.4,0.00014153748687022812
Vindija,12,5,None,SAFARI,0.55,9.136893455379679e-05
Vindija,12,5,None,SAFARI,0.55,0.00014438382251934597
Vindija,12,5,None,SAFARI,0.5,9.192528487503316e-05
Vindija,12,5,None,SAFARI,0.5,0.00013117789117552547
Vindija,12,5,None,SAFARI,0.65,0.00010484246959030486
Vindija,12,5,None,SAFARI,0.65,0.00014722009724915276
Vindija,12,5,None,SAFARI,0.6,0.00010197181057265779
Vindija,12,5,None,SAFARI,0.6,0.00013751893691372834
Vindija,12,5,None,SAFARI,0.75,0.00011250320722526092
Vindija,12,5,None,SAFARI,0.75,0.00013291215305442163
Vindija,12,5,None,SAFARI,0.7,9.745641087377475e-05
Vindija,12,5,None,SAFARI,0.7,0.00014225542074311262
Vindija,12,5,None,SAFARI,0.85,0.00011452967231535241
Vindija,12,5,None,SAFARI,0.85,0.00012738938074524894
Vindija,12,5,None,SAFARI,0.8,0.00011632417626107654
Vindija,12,5,None,SAFARI,0.8,0.00012998228622366974
Vindija,12,5,None,SAFARI,0.95,0.00011440002051825864
Vindija,12,5,None,SAFARI,0.95,0.00013248949199674669
Vindija,12,5,None,SAFARI,0.9,0.00010952470957168524
Vindija,12,5,None,SAFARI,0.9,0.00013684639372353954
Vindija,12,5,Single-stranded,SAFARI,0.15,0.0009460053446572073
Vindija,12,5,Single-stranded,SAFARI,0.15,0.0010797429421302062
Vindija,12,5,Single-stranded,SAFARI,0.1,0.000977874067372685
Vindija,12,5,Single-stranded,SAFARI,0.1,0.002025622888827038
Vindija,12,5,Single-stranded,SAFARI,0.25,0.0005980371507523603
Vindija,12,5,Single-stranded,SAFARI,0.25,0.0009646215366556984
Vindija,12,5,Single-stranded,SAFARI,0.35,0.0005430570486238062
Vindija,12,5,Single-stranded,SAFARI,0.35,0.0009852284798867726
Vindija,12,5,Single-stranded,SAFARI,0.3,0.0004350157028889865
Vindija,12,5,Single-stranded,SAFARI,0.3,0.0009124344009954913
Vindija,12,5,Single-stranded,SAFARI,0.45,0.0005027768243067708
Vindija,12,5,Single-stranded,SAFARI,0.45,0.0007856738051125296
Vindija,12,5,Single-stranded,SAFARI,0.4,0.0004957317511921129
Vindija,12,5,Single-stranded,SAFARI,0.4,0.0008261110409745176
Vindija,12,5,Single-stranded,SAFARI,0.2,0.0004036063760150465
Vindija,12,5,Single-stranded,SAFARI,0.2,0.0009274133293197812
Vindija,12,5,Single-stranded,SAFARI,0.55,0.000177859484425205
Vindija,12,5,Single-stranded,SAFARI,0.55,0.000736664396099067
Vindija,12,5,Single-stranded,SAFARI,0.5,0.00029995291500500555
Vindija,12,5,Single-stranded,SAFARI,0.5,0.0006269586261628438
Vindija,12,5,Single-stranded,SAFARI,0.65,0.00031083100324774535
Vindija,12,5,Single-stranded,SAFARI,0.65,0.0006629315512328575
Vindija,12,5,Single-stranded,SAFARI,0.6,0.00022248529560400302
Vindija,12,5,Single-stranded,SAFARI,0.6,0.0008126725676310252
Vindija,12,5,Single-stranded,SAFARI,0.75,0.0003783461916287789
Vindija,12,5,Single-stranded,SAFARI,0.75,0.0006354057107392121
Vindija,12,5,Single-stranded,SAFARI,0.7,0.00022071205010148315
Vindija,12,5,Single-stranded,SAFARI,0.7,0.0006875603001337415
Vindija,12,5,Single-stranded,SAFARI,0.85,0.0004546432774384774
Vindija,12,5,Single-stranded,SAFARI,0.85,0.0004979844846779892
Vindija,12,5,Single-stranded,SAFARI,0.8,0.0004042457765271014
Vindija,12,5,Single-stranded,SAFARI,0.8,0.0006763539552926443
Vindija,12,5,Single-stranded,SAFARI,0.9,0.00042990577783975074
Vindija,12,5,Single-stranded,SAFARI,0.9,0.0004338838642540193
Vindija,12,5,High,vg giraffe,0.15,0.007916428512909092
Vindija,12,5,High,vg giraffe,0.15,0.007571722102665941
Vindija,12,5,High,vg giraffe,0.1,0.008733301586456294
Vindija,12,5,High,vg giraffe,0.1,0.007588780534446885
Vindija,12,5,High,vg giraffe,0.25,0.009204679190498714
Vindija,12,5,High,vg giraffe,0.25,0.0070439880465543
Vindija,12,5,Single-stranded,SAFARI,0.95,0.0004581163795805599
Vindija,12,5,Single-stranded,SAFARI,0.95,0.0004145053990721968
Vindija,12,5,High,vg giraffe,0.2,0.008063237587966756
Vindija,12,5,High,vg giraffe,0.2,0.007521998364796408
Vindija,12,5,High,vg giraffe,0.35,0.008384026347763945
Vindija,12,5,High,vg giraffe,0.35,0.008357258031196586
Vindija,12,5,High,vg giraffe,0.3,0.009012254224110639
Vindija,12,5,High,vg giraffe,0.3,0.008232908088883287
Vindija,12,5,High,vg giraffe,0.45,0.007846651400438274
Vindija,12,5,High,vg giraffe,0.45,0.008145322510496442
Vindija,12,5,High,vg giraffe,0.4,0.008518984634332892
Vindija,12,5,High,vg giraffe,0.4,0.008074858054479958
Vindija,12,5,High,vg giraffe,0.55,0.008286248004977884
Vindija,12,5,High,vg giraffe,0.55,0.008566535810933135
Vindija,12,5,High,vg giraffe,0.5,0.007972223968253778
Vindija,12,5,High,vg giraffe,0.5,0.008241081130531356
Vindija,12,5,High,vg giraffe,0.65,0.008607085720497966
Vindija,12,5,High,vg giraffe,0.65,0.008434900805581529
Vindija,12,5,High,vg giraffe,0.6,0.00840964064630589
Vindija,12,5,High,vg giraffe,0.6,0.008347996034977484
Vindija,12,5,High,vg giraffe,0.75,0.008773070203754209
Vindija,12,5,High,vg giraffe,0.75,0.007816420050125249
Vindija,12,5,High,vg giraffe,0.7,0.008682804973048741
Vindija,12,5,High,vg giraffe,0.7,0.008097691090675164
Vindija,12,5,High,vg giraffe,0.85,0.008776448849050511
Vindija,12,5,High,vg giraffe,0.85,0.0076479395656608015
Vindija,12,5,High,vg giraffe,0.8,0.008771434774311448
Vindija,12,5,High,vg giraffe,0.8,0.007707440911223389
Vindija,12,5,High,vg giraffe,0.9,0.008620845225382487
Vindija,12,5,High,vg giraffe,0.9,0.0075756246607127965
Vindija,12,5,High,vg giraffe,0.95,0.008699552540217223
Vindija,12,5,High,vg giraffe,0.95,0.007600596292397068
Vindija,12,5,Mid,vg giraffe,0.15,0.0011346244286106328
Vindija,12,5,Mid,vg giraffe,0.15,0.0033047792392230965
Vindija,12,5,Mid,vg giraffe,0.2,0.001374153438303015
Vindija,12,5,Mid,vg giraffe,0.2,0.0022433250843335245
Vindija,12,5,Mid,vg giraffe,0.1,0.0013525921595218546
Vindija,12,5,Mid,vg giraffe,0.1,0.0037315940939496653
Vindija,12,5,Mid,vg giraffe,0.35,0.0008815938214393322
Vindija,12,5,Mid,vg giraffe,0.35,0.0016324480310257942
Vindija,12,5,Mid,vg giraffe,0.3,0.0010295031588101143
Vindija,12,5,Mid,vg giraffe,0.3,0.0011641773309938649
Vindija,12,5,Mid,vg giraffe,0.25,0.0012786341392282592
Vindija,12,5,Mid,vg giraffe,0.25,0.001993111641629748
Vindija,12,5,Mid,vg giraffe,0.45,0.0005540122002266724
Vindija,12,5,Mid,vg giraffe,0.45,0.0009240633722856931
Vindija,12,5,Mid,vg giraffe,0.4,0.0007591593376887344
Vindija,12,5,Mid,vg giraffe,0.4,0.0010647182162431541
Vindija,12,5,Mid,vg giraffe,0.55,0.00048729738353493854
Vindija,12,5,Mid,vg giraffe,0.55,0.0009137358502324409
Vindija,12,5,Mid,vg giraffe,0.5,0.00047186329588133684
Vindija,12,5,Mid,vg giraffe,0.5,0.0008964473470316031
Vindija,12,5,Mid,vg giraffe,0.65,0.0005195589764405939
Vindija,12,5,Mid,vg giraffe,0.65,0.0009576753082334318
Vindija,12,5,Mid,vg giraffe,0.6,0.0007578558081851698
Vindija,12,5,Mid,vg giraffe,0.6,0.0009751499730810635
Vindija,12,5,Mid,vg giraffe,0.75,0.0004559876072877422
Vindija,12,5,Mid,vg giraffe,0.75,0.0009944270571540183
Vindija,12,5,Mid,vg giraffe,0.7,0.00046770857379355016
Vindija,12,5,Mid,vg giraffe,0.7,0.0012062477904643
Vindija,12,5,Mid,vg giraffe,0.85,0.0005060113931523655
Vindija,12,5,Mid,vg giraffe,0.85,0.0007874526423855628
Vindija,12,5,Mid,vg giraffe,0.95,0.000560819819549917
Vindija,12,5,Mid,vg giraffe,0.95,0.0007640800664851837
Vindija,12,5,Mid,vg giraffe,0.9,0.00047855784185404297
Vindija,12,5,Mid,vg giraffe,0.9,0.0007443858972334178
Vindija,12,5,None,vg giraffe,0.1,0.00011551065357619617
Vindija,12,5,None,vg giraffe,0.1,0.0003103014203918506
Vindija,12,5,Mid,vg giraffe,0.8,0.0005221820736103428
Vindija,12,5,Mid,vg giraffe,0.8,0.0009377590628727631
Vindija,12,5,None,vg giraffe,0.25,0.00010376537387623098
Vindija,12,5,None,vg giraffe,0.25,0.00019413895106493186
Vindija,12,5,None,vg giraffe,0.2,8.873422883079562e-05
Vindija,12,5,None,vg giraffe,0.2,0.00021073620780815528
Vindija,12,5,None,vg giraffe,0.15,7.731614624917618e-05
Vindija,12,5,None,vg giraffe,0.15,0.0002334308910328708
Vindija,12,5,None,vg giraffe,0.35,8.784042918501707e-05
Vindija,12,5,None,vg giraffe,0.35,0.00014792900817278538
Vindija,12,5,None,vg giraffe,0.3,0.00010256493000914103
Vindija,12,5,None,vg giraffe,0.3,0.0001623377612337992
Vindija,12,5,None,vg giraffe,0.45,9.186657847983671e-05
Vindija,12,5,None,vg giraffe,0.45,0.00013483507067344906
Vindija,12,5,None,vg giraffe,0.4,9.367950488606352e-05
Vindija,12,5,None,vg giraffe,0.4,0.00014153748687022812
Vindija,12,5,None,vg giraffe,0.55,9.136893455379679e-05
Vindija,12,5,None,vg giraffe,0.55,0.00014438382251934597
Vindija,12,5,None,vg giraffe,0.5,9.192528487503316e-05
Vindija,12,5,None,vg giraffe,0.5,0.00013117789117552547
Vindija,12,5,None,vg giraffe,0.65,0.00010484246959030486
Vindija,12,5,None,vg giraffe,0.65,0.00014722009724915276
Vindija,12,5,None,vg giraffe,0.6,0.00010197181057265779
Vindija,12,5,None,vg giraffe,0.6,0.00013751893691372834
Vindija,12,5,None,vg giraffe,0.75,0.00011250320722526092
Vindija,12,5,None,vg giraffe,0.75,0.00013291215305442163
Vindija,12,5,None,vg giraffe,0.7,9.745641087377475e-05
Vindija,12,5,None,vg giraffe,0.7,0.00014225542074311262
Vindija,12,5,None,vg giraffe,0.85,0.00011452967231535241
Vindija,12,5,None,vg giraffe,0.85,0.00012738938074524894
Vindija,12,5,None,vg giraffe,0.8,0.00011632417626107654
Vindija,12,5,None,vg giraffe,0.8,0.00012998228622366974
Vindija,12,5,None,vg giraffe,0.9,0.00010952470957168524
Vindija,12,5,None,vg giraffe,0.9,0.00013684639372353954
Vindija,12,5,None,vg giraffe,0.95,0.00011440002051825864
Vindija,12,5,None,vg giraffe,0.95,0.00013248949199674669
Vindija,12,5,Single-stranded,vg giraffe,0.25,0.0005980371507523603
Vindija,12,5,Single-stranded,vg giraffe,0.25,0.0009646215366556984
Vindija,12,5,Single-stranded,vg giraffe,0.2,0.0004036063760150465
Vindija,12,5,Single-stranded,vg giraffe,0.2,0.0009274133293197812
Vindija,12,5,Single-stranded,vg giraffe,0.15,0.0009460053446572073
Vindija,12,5,Single-stranded,vg giraffe,0.35,0.0005430570486238062
Vindija,12,5,Single-stranded,vg giraffe,0.15,0.0010797429421302062
Vindija,12,5,Single-stranded,vg giraffe,0.35,0.0009852284798867726
Vindija,12,5,Single-stranded,vg giraffe,0.4,0.0004957317511921129
Vindija,12,5,Single-stranded,vg giraffe,0.4,0.0008261110409745176
Vindija,12,5,Single-stranded,vg giraffe,0.1,0.000977874067372685
Vindija,12,5,Single-stranded,vg giraffe,0.1,0.002025622888827038
Vindija,12,5,Single-stranded,vg giraffe,0.3,0.0004350157028889865
Vindija,12,5,Single-stranded,vg giraffe,0.3,0.0009124344009954913
Vindija,12,5,Single-stranded,vg giraffe,0.55,0.000177859484425205
Vindija,12,5,Single-stranded,vg giraffe,0.55,0.000736664396099067
Vindija,12,5,Single-stranded,vg giraffe,0.45,0.0005027768243067708
Vindija,12,5,Single-stranded,vg giraffe,0.5,0.00029995291500500555
Vindija,12,5,Single-stranded,vg giraffe,0.45,0.0007856738051125296
Vindija,12,5,Single-stranded,vg giraffe,0.5,0.0006269586261628438
Vindija,12,5,Single-stranded,vg giraffe,0.65,0.00031083100324774535
Vindija,12,5,Single-stranded,vg giraffe,0.65,0.0006629315512328575
Vindija,12,5,Single-stranded,vg giraffe,0.6,0.00022248529560400302
Vindija,12,5,Single-stranded,vg giraffe,0.6,0.0008126725676310252
Vindija,12,5,Single-stranded,vg giraffe,0.75,0.0003783461916287789
Vindija,12,5,Single-stranded,vg giraffe,0.75,0.0006354057107392121
Vindija,12,5,Single-stranded,vg giraffe,0.7,0.00022071205010148315
Vindija,12,5,Single-stranded,vg giraffe,0.7,0.0006875603001337415
Vindija,12,5,Single-stranded,vg giraffe,0.85,0.0004546432774384774
Vindija,12,5,Single-stranded,vg giraffe,0.85,0.0004979844846779892
Vindija,12,5,Single-stranded,vg giraffe,0.8,0.0004042457765271014
Vindija,12,5,Single-stranded,vg giraffe,0.8,0.0006763539552926443
Vindija,12,5,Single-stranded,vg giraffe,0.95,0.0004581163795805599
Vindija,12,5,Single-stranded,vg giraffe,0.95,0.0004145053990721968
Vindija,12,5,Single-stranded,vg giraffe,0.9,0.00042990577783975074
Vindija,12,5,Single-stranded,vg giraffe,0.9,0.0004338838642540193
Vindija,12,7,High,SAFARI,0.25,0.009270455458066772
Vindija,12,7,High,SAFARI,0.25,0.006899609090376068
Vindija,12,7,High,SAFARI,0.3,0.009064902183697295
Vindija,12,7,High,SAFARI,0.3,0.008156055590786509
Vindija,12,7,High,SAFARI,0.35,0.008365526821426135
Vindija,12,7,High,SAFARI,0.15,0.00808390865856363
Vindija,12,7,High,SAFARI,0.35,0.008281928809160335
Vindija,12,7,High,SAFARI,0.15,0.007476723226119843
Vindija,12,7,High,SAFARI,0.55,0.008321602586040746
Vindija,12,7,High,SAFARI,0.55,0.008520370038912616
Vindija,12,7,High,SAFARI,0.5,0.00804865626051951
Vindija,12,7,High,SAFARI,0.5,0.00819379189386697
Vindija,12,7,High,SAFARI,0.2,0.008129231082949972
Vindija,12,7,High,SAFARI,0.1,0.008797574563480555
